Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
7481,728.391607,725.336754,45.517056,43.955726,47.49841,1,37.804995,45.560849,26.404488,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7482,727.821172,725.291154,45.449592,43.948259,47.826048,1,37.794511,45.539566,26.395734,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7483,727.909047,725.245554,45.428944,43.940793,48.193214,1,37.804767,45.526659,26.389285,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
7484,727.346943,725.199954,45.389415,43.933326,47.912941,1,37.803172,45.516017,26.385138,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
7484.999,727.361922,725.154354,45.26089,43.925859,48.293288,1,37.797246,45.492015,26.378458,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7486,727.028133,725.108754,45.146664,43.918393,48.109339,1,37.813883,45.481147,26.385829,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
7487,726.711134,725.0632,45.334814,43.910933,48.280287,1,37.819125,45.468466,26.371547,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
7488,727.14394,725.017554,44.997657,43.903459,48.450015,1,37.799981,45.453068,26.364866,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
7489,727.300215,724.971954,44.981978,43.895993,47.864233,1,37.792688,45.436311,26.351505,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,
7490,727.080671,724.926354,44.886192,43.888526,47.536083,1,37.791548,45.431783,26.352427,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7491,727.924923,724.880754,45.229201,43.881059,47.582979,1,37.802944,45.436311,26.351505,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
7492,727.415805,724.835154,44.871617,43.873593,46.546191,1,37.802032,45.432688,26.344134,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,
7493,727.472818,724.789554,44.960005,43.866126,46.85093,1,37.796562,45.430877,26.337453,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
7494,727.198043,724.743954,45.080691,43.858659,46.599564,1,37.799297,45.4071,26.331463,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7495,726.760538,724.698354,44.930414,43.851193,46.683501,1,37.795879,45.406874,26.325013,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
7496,726.075856,724.652754,44.935935,43.843726,46.947421,1,37.803172,45.391022,26.332155,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
7496.999,725.626385,724.607154,44.821875,43.836259,47.487156,1,37.785167,45.38219,26.333998,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
7497.999,726.662177,724.561554,44.780468,43.828793,47.820722,1,37.779013,45.357507,26.338144,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
7499,726.860689,724.516,44.899166,43.821333,46.650181,1,37.779697,45.33169,26.339296,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7500,726.684085,724.4704,44.702128,43.813867,46.27993,1,37.773999,45.311309,26.350584,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
7500.999,726.222933,724.424754,44.547821,43.806393,46.281733,1,37.781748,45.294324,26.369934,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
7501.999,726.401532,724.379154,44.604465,43.798926,46.583423,1,37.775139,45.275753,26.379379,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
7502.999,726.268085,724.3336,44.539209,43.791467,46.250611,1,37.776506,45.275527,26.376384,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,2293.725678,
7503.999,725.216958,724.288,44.619481,43.784,46.226013,1,37.773543,45.251973,26.374081,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
7505,725.275286,724.2424,44.645429,43.776533,47.149467,1,37.75531,45.23544,26.387672,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
7506,725.041308,724.1968,44.683688,43.769067,46.988453,1,37.766022,45.228646,26.391818,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
7507,724.777846,724.151154,44.411181,43.761593,47.1221,1,37.754398,45.225702,26.389515,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
7508,724.020836,724.105554,44.401243,43.754126,47.296561,1,37.764199,45.206904,26.401954,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
7508.999,723.773962,724.059954,44.359009,43.746659,47.990383,1,37.768301,45.197844,26.406561,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,
7510,723.579376,724.014354,44.610648,43.739193,48.199413,1,37.748244,45.182217,26.39919,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7510.999,722.927315,723.9688,44.183888,43.731733,48.365957,1,37.755538,45.16908,26.409325,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7512,723.296783,723.923154,44.055033,43.724259,49.010814,1,37.757589,45.166136,26.417388,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
7513,722.730306,723.8776,44.090255,43.7168,48.639631,1,37.747105,45.149376,26.406561,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
7514,723.456284,723.831954,44.066571,43.709326,49.207198,1,37.750068,45.158662,26.409325,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7515,722.772968,723.786354,44.386944,43.701859,48.47539,1,37.758956,45.158435,26.419461,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
7516,722.990082,723.740754,44.188084,43.694393,49.149157,1,37.742318,45.146658,26.404258,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,
7517,722.433245,723.695154,44.197414,43.686926,48.932912,1,37.756221,45.162286,26.414623,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
7518,722.569489,723.649554,44.137348,43.679459,49.49752,1,37.741635,45.140089,26.416697,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
7519,722.459823,723.603954,44.294305,43.671993,49.378198,1,37.743686,45.136465,26.42545,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
7520,722.23313,723.558354,44.260738,43.664526,49.501513,1,37.740951,45.145072,26.424068,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,2293.727471,
7520.999,721.972055,723.512754,44.339686,43.657059,49.748667,1,37.746649,45.137824,26.422686,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,
7521.999,722.123026,723.467154,44.162026,43.649593,50.04114,1,37.746649,45.124008,26.415545,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
7523,722.192036,723.4216,44.090476,43.642133,49.922217,1,37.741407,45.116986,26.424759,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
7524,722.21303,723.376,44.06773,43.634667,49.876635,1,37.737304,45.122649,26.444338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
7524.999,722.438159,723.330354,44.163737,43.627193,49.873921,1,37.740723,45.108606,26.456086,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
7525.999,722.211913,723.284754,44.331515,43.619726,49.657691,1,37.735025,45.127858,26.464378,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
7527,722.394829,723.2392,44.242685,43.612267,49.890434,1,37.735025,45.121063,26.459541,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
7528,721.80568,723.1936,44.304187,43.6048,49.712692,1,37.737076,45.110191,26.463226,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,
7529,721.433423,723.147954,44.136575,43.597326,50.315669,1,37.731378,45.09796,26.456086,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
7530,721.167479,723.102354,44.018429,43.589859,50.725971,1,37.728415,45.097054,26.464378,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
7531,721.750521,723.056754,44.031403,43.582393,51.045154,1,37.722945,45.09411,26.460462,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7532,721.76191,723.011154,43.898076,43.574926,50.50401,1,37.721349,45.084597,26.457698,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7533,720.929459,722.965554,44.536559,43.567459,50.515473,1,37.724085,45.091165,26.453782,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
7534,720.988852,722.919954,43.926508,43.559993,51.39105,1,37.719982,45.084144,26.434203,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7535,720.584061,722.874354,44.11946,43.552526,51.393724,1,37.7136,45.077348,26.443647,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
7536,720.786564,722.828754,44.072589,43.545059,51.867642,1,37.712916,45.086409,26.453091,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
7536.999,720.599243,722.783154,43.949364,43.537593,51.737353,1,37.714512,45.099093,26.462305,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7538,720.229981,722.737554,43.935286,43.530126,51.993817,1,37.699468,45.098866,26.467603,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
7539,720.53807,722.692,44.048352,43.522667,52.445439,1,37.71246,45.114268,26.464378,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
7540,720.908248,722.646354,44.270345,43.515193,52.218658,1,37.699696,45.119931,26.458159,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,
7541,721.035964,722.600754,44.06221,43.507726,51.908457,1,37.709041,45.127405,26.449176,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7542,720.910481,722.555154,43.876268,43.500259,51.824355,1,37.70813,45.131029,26.442496,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7543,720.981707,722.509554,44.107977,43.492793,51.990857,1,37.710181,45.135333,26.442496,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
7544,720.569773,722.463954,43.981992,43.485326,51.959623,1,37.689439,45.138504,26.451479,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
7545,720.811124,722.418354,44.005566,43.477859,52.41848,1,37.691491,45.127179,26.457698,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
7546,720.087999,722.372754,44.124264,43.470393,52.226257,1,37.695594,45.142128,26.478889,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7547,720.575131,722.327154,44.008878,43.462926,53.009359,1,37.675991,45.137598,26.465069,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,
7547.999,719.967452,722.281554,44.084127,43.455459,52.586227,1,37.688072,45.147111,26.460923,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
7548.999,719.386634,722.235954,43.974097,43.447993,53.25861,1,37.682601,45.140316,26.446411,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,
7550,720.211675,722.1904,44.175994,43.440533,53.93477,1,37.684881,45.140769,26.452631,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
7551,721.019441,722.1448,44.098757,43.433067,53.195841,1,37.681462,45.131482,26.454243,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
7551.999,720.432022,722.099154,43.983704,43.425593,52.426119,1,37.668469,45.152093,26.451479,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
7552.999,720.771605,722.053554,44.285748,43.418126,53.042897,1,37.677359,45.163192,26.45194,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
7554,721.107861,722.008,44.011252,43.410667,52.737148,1,37.674624,45.172251,26.43236,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
7555,721.240495,721.9624,44.019589,43.4032,52.41343,1,37.668925,45.180858,26.44549,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
7556,720.581829,721.916754,44.188526,43.395726,52.277673,1,37.666874,45.198977,26.4524,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
7557,720.991308,721.871154,44.139943,43.388259,52.945339,1,37.662315,45.200789,26.458389,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
7558,720.755083,721.825554,44.568414,43.380793,52.549249,1,37.652514,45.194221,26.445951,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,
7559,720.858681,721.779954,44.188912,43.373326,52.791516,1,37.651602,45.198297,26.454243,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
7560,720.26838,721.734354,44.233465,43.365859,52.69511,1,37.652742,45.196712,26.457238,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
7561,720.30075,721.688754,44.4098,43.358393,53.303591,1,37.653426,45.196712,26.466451,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
7561.999,720.276416,721.643154,44.266314,43.350926,53.302364,1,37.644764,45.208942,26.443417,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,
7562.999,719.758957,721.597554,44.115154,43.343459,53.355011,1,37.660948,45.223437,26.450558,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
7564,720.112332,721.552,44.336981,43.336,53.913422,1,37.650234,45.215057,26.442265,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
7565,720.319057,721.5064,44.320474,43.328533,53.603065,1,37.648411,45.21098,26.440883,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
7566,719.951156,721.460754,44.289391,43.321059,53.421133,1,37.651374,45.221852,26.451479,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
7567,720.052951,721.415154,44.47191,43.313593,53.815815,1,37.639293,45.222305,26.448484,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
7568,720.818938,721.369554,44.087053,43.306126,53.745658,1,37.645448,45.218001,26.455625,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
7569,720.940177,721.323954,44.442263,43.298659,52.984672,1,37.656617,45.238838,26.468755,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
7570,721.241835,721.278354,44.436411,43.291193,52.841255,1,37.644992,45.24382,26.475665,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7571,721.541055,721.232754,44.518009,43.283726,52.503139,1,37.652286,45.257635,26.45885,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
7572,722.159206,721.187154,44.251463,43.276259,52.148235,1,37.651602,45.261485,26.462305,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
7572.999,721.913097,721.141554,44.410132,43.268793,51.446386,1,37.649551,45.266468,26.467833,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
7573.999,721.862627,721.095954,44.375075,43.261326,51.595979,1,37.646587,45.270091,26.481423,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
7575,721.398588,721.0504,44.311309,43.253867,51.555635,1,37.643624,45.272129,26.485569,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
7576,720.404785,721.0048,44.440772,43.2464,51.94054,1,37.653198,45.278471,26.489255,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
7576.999,720.626704,720.959154,44.381699,43.238926,52.893157,1,37.639749,45.281188,26.493861,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
7577.999,720.534051,720.913554,44.415211,43.231459,52.648982,1,37.652742,45.299532,26.499389,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
7579,720.325754,720.868,44.297397,43.224,52.713326,1,37.637014,45.302703,26.490867,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
7580,720.680511,720.8224,44.27984,43.216533,52.899118,1,37.637698,45.305194,26.475895,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
7581,720.949108,720.776754,44.419075,43.209059,52.515184,1,37.641573,45.311309,26.495474,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,
7582,722.290305,720.731154,44.16037,43.201593,52.197607,1,37.634051,45.312441,26.471519,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
7583,722.632475,720.685554,44.431111,43.194126,50.760179,1,37.639293,45.303382,26.480962,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
7584,722.598525,720.639954,44.570346,43.186659,50.272485,1,37.64522,45.315385,26.491328,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,
7585,721.80836,720.594354,44.392355,43.179193,50.149816,1,37.631543,45.308591,26.495243,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
7586,720.723379,720.548754,44.481737,43.171726,50.80372,1,37.627896,45.303609,26.485339,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
7587,720.51552,720.503154,44.424375,43.164259,51.801995,1,37.626984,45.300891,26.49962,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
7588,721.573658,720.457554,44.541472,43.156793,51.956526,1,37.621741,45.303382,26.478659,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7588.999,721.155868,720.411954,44.551023,43.149326,50.818908,1,37.626756,45.305421,26.476356,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
7590,721.597329,720.366354,44.381479,43.141859,51.136952,1,37.635646,45.317423,26.487412,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,2293.729264,
7591,720.613309,720.3208,44.185766,43.1344,50.592489,1,37.614675,45.310856,26.501232,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
7592,721.539939,720.275154,44.259303,43.126926,51.486012,1,37.624021,45.320594,26.519428,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,
7593,721.639981,720.229554,44.231036,43.119459,50.467989,1,37.603962,45.302476,26.505839,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
7594,721.420695,720.183954,44.520493,43.111993,50.245502,1,37.6263,45.305873,26.49985,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
7595,720.893958,720.138354,44.272222,43.104526,50.343122,1,37.598719,45.275074,26.49962,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,
7596,720.767586,720.092754,44.338692,43.097059,50.766383,1,37.62083,45.279603,26.497316,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
7597,721.605368,720.047154,44.344268,43.089593,50.804887,1,37.616499,45.276885,26.511136,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
7598,720.945312,720.001554,44.435969,43.082126,49.856943,1,37.606469,45.271224,26.503766,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7598.999,721.212137,719.955954,44.486043,43.074659,50.399366,1,37.613763,45.276885,26.49962,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
7599.999,721.450617,719.910354,44.352715,43.067193,50.023362,1,37.607837,45.277565,26.498929,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,
7601,721.742258,719.8648,44.297949,43.059733,49.659116,1,37.609432,45.276206,26.51367,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
7602,721.833372,719.8192,44.3446,43.052267,49.224309,1,37.612168,45.263297,26.509063,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
7603,721.192934,719.773554,44.600821,43.044793,48.976915,1,37.606697,45.251973,26.518737,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
7603.999,721.780669,719.727954,44.564549,43.037326,49.473841,1,37.603278,45.233402,26.518737,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
7605,721.119919,719.682354,44.415984,43.029859,48.741625,1,37.60305,45.220946,26.516894,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
7606,721.517385,719.6368,44.259965,43.0224,49.257237,1,37.600086,45.218228,26.530944,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
7607,721.629932,719.591154,44.1008,43.014926,48.719421,1,37.600086,45.222305,26.52772,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
7608,721.094688,719.545554,44.245004,43.007459,48.449868,1,37.597579,45.217322,26.524265,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
7609,720.853769,719.499954,44.229711,42.999993,48.837315,1,37.591424,45.213245,26.509524,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
7610,720.196271,719.454354,44.196697,42.992526,48.949463,1,37.591196,45.213925,26.50008,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
7611,720.347856,719.408754,44.264603,42.985059,49.500613,1,37.59074,45.20713,26.507912,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
7612,719.925707,719.363154,44.108695,42.977593,49.254199,1,37.584814,45.188558,26.498468,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
7612.999,719.028178,719.317554,44.070877,42.970126,49.586502,1,37.578887,45.183576,26.498238,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,2293.692068,
7613.999,719.8353,719.271954,44.099089,42.962659,50.428321,1,37.575012,45.177687,26.498698,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,
7615,719.990668,719.2264,44.096439,42.9552,49.565502,1,37.5741,45.179952,26.506069,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
7616,719.777931,719.1808,44.159486,42.947733,49.325084,1,37.571364,45.17814,26.493401,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
7617,719.759849,719.135154,44.071871,42.940259,49.451824,1,37.569541,45.161606,26.495934,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
7618,719.506944,719.089554,44.191397,42.932793,49.387831,1,37.559738,45.151867,26.504457,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,
