Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
2302,550.282297,549.625,21.738436,21.8625,27.976866,1,33.245285,27.434591,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,21.548102
2303,550.131344,549.5625,21.357768,21.85625,27.764184,1,33.250091,27.429759,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,21.414868
2304,550.362252,549.5,21.471968,21.85,27.815106,1,33.228806,27.427687,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,0,21.3387345
2305,550.566946,549.4375,21.205501,21.84375,27.478473,1,33.237275,27.423545,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,21.300668
2306,550.134839,549.375,21.395835,21.8375,27.152482,1,33.226975,27.426997,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,21.452935
2307,550.063404,549.3125,21.510035,21.83125,27.466136,1,33.229264,27.433441,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,21.605202
2308,550.177001,549.25,21.700369,21.825,27.429634,1,33.239106,27.453002,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,21.4910015
2309,550.222659,549.1875,21.281634,21.81875,27.203456,1,33.223542,27.435972,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,21.3387345
2310,550.055758,549.125,21.395835,21.8125,27.037322,1,33.224458,27.447248,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,21.4719685
2311,550.036097,549.0625,21.548102,21.80625,27.083642,1,33.215303,27.453922,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,0,21.395835
2312,550.345213,549,21.243568,21.8,26.984432,1,33.210954,27.448169,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,21.586169
2313,550.437183,548.9375,21.92877,21.79375,26.544932,1,33.202943,27.429989,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,21.738436
2314,549.985415,548.875,21.548102,21.7875,26.307965,1,33.205919,27.438504,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,21.8145695
2315,549.854778,548.8125,22.081037,21.78125,26.621258,1,33.200197,27.427227,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,21.7574695
2316,549.970123,548.75,21.433902,21.775,26.626126,1,33.188982,27.43206,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,21.338735
2317,549.830747,548.6875,21.243568,21.76875,26.381964,1,33.182802,27.41503,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,21.433902
2318,549.856088,548.625,21.624236,21.7625,26.389718,1,33.182802,27.426076,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,21.548102
2319,550.089619,548.5625,21.471968,21.75625,26.232451,1,33.168382,27.401682,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,2293.691619,0,21.357768
2320,549.450195,548.5,21.243568,21.75,25.856332,1,33.141373,27.401452,2293.689379,2293.689379,2293.689379,2293.689379,2293.689379,2293.689379,2293.689379,2293.689379,2293.689379,2293.689379,0,21.1293675
2321,548.953422,548.4375,21.015167,21.74375,26.360969,1,33.1606,27.406745,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,21.205501
2322,548.881112,548.375,21.395835,21.7375,26.751045,1,33.148926,27.394087,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,21.4339015
2323,548.872811,548.3125,21.471968,21.73125,26.728992,1,33.154191,27.393397,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,21.376801
2324,548.606073,548.25,21.281634,21.725,26.641699,1,33.150986,27.397309,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,21.281634
2325,548.509951,548.1875,21.281634,21.71875,26.817009,1,33.12329,27.383041,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,21.3387345
2326,548.413392,548.125,21.395835,21.7125,26.828311,1,33.124206,27.384882,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,21.300668
2327,548.535074,548.0625,21.205501,21.70625,26.84193,1,33.132446,27.384191,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,0,21.395835
2328,548.42366,548,21.586169,21.7,26.633138,1,33.120772,27.375676,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,21.548102
2329,547.946325,547.9375,21.510035,21.69375,26.653685,1,33.114363,27.376136,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,21.643269
2330,547.898482,547.875,21.776503,21.6875,27.053033,1,33.121459,27.389715,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,21.5671355
2331,547.893021,547.8125,21.357768,21.68125,27.034006,1,33.108183,27.371994,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,21.3768015
2332,547.9555,547.75,21.395835,21.675,26.970607,1,33.109099,27.375216,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,21.2816345
2333,547.887996,547.6875,21.167434,21.66875,26.83421,1,33.077968,27.364629,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,21.262601
2334,547.739443,547.625,21.357768,21.6625,26.824464,1,33.081859,27.36578,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,21.3387345
2335,548.201923,547.5625,21.319701,21.65625,26.898297,1,33.072703,27.363478,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,21.357768
2336,548.391328,547.5,21.395835,21.65,26.348904,1,33.083233,27.378898,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,21.4339015
2337,548.143813,547.4375,21.471968,21.64375,26.051006,1,33.074534,27.380049,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,21.262601
2338,547.623659,547.375,21.053234,21.6375,26.18817,1,33.056908,27.371073,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,21.2816345
2339,547.302739,547.3125,21.510035,21.63125,26.615825,1,33.066522,27.366931,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,21.3958345
2340,547.307327,547.25,21.281634,21.625,26.864136,1,33.050728,27.368542,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,21.319701
2341,547.385973,547.1875,21.357768,21.61875,26.792255,1,33.043174,27.367391,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,21.167434
2342,547.278927,547.125,20.9771,21.6125,26.640531,1,33.036535,27.353352,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,21.072267
2343,547.07248,547.0625,21.167434,21.60625,26.671816,1,33.03539,27.359796,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,21.3387345
2344,546.967618,547,21.510035,21.6,26.807737,1,33.039511,27.364629,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,21.3768015
2345,546.463842,546.9375,21.243568,21.59375,26.84725,1,33.033101,27.371303,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,21.0722675
2346,546.565209,546.875,20.900967,21.5875,27.29911,1,33.028294,27.363939,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,21.110334
2347,546.319874,546.8125,21.319701,21.58125,27.153533,1,33.035619,27.379358,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,0,21.224534
2348,546.216322,546.75,21.129367,21.575,27.355186,1,33.017535,27.36601,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,0,21.129367
2349,546.254116,546.6875,21.129367,21.56875,27.421274,1,33.017535,27.371994,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,21.167434
2350,545.914621,546.625,21.205501,21.5625,27.34437,1,33.019595,27.375906,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,21.262601
2351,546.23926,546.5625,21.319701,21.55625,27.649664,1,33.015246,27.38189,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,21.3387345
2352,545.97033,546.5,21.357768,21.55,27.287764,1,33.001053,27.364859,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,21.262601
2353,545.955693,546.4375,21.167434,21.54375,27.514415,1,32.992354,27.374295,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,21.167434
2354,545.819807,546.375,21.167434,21.5375,27.491176,1,33.002655,27.358876,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,21.1293675
2355,545.296141,546.3125,21.091301,21.53125,27.589895,1,33.00586,27.355884,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,21.0722675
2356,545.116561,546.25,21.053234,21.525,28.091243,1,33.000824,27.355653,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,21.110334
2357,544.74123,546.1875,21.167434,21.51875,28.264568,1,32.991896,27.352662,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,21.1864675
2358,544.657338,546.125,21.205501,21.5125,28.645585,1,32.991667,27.347138,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,21.3768015
2359,544.868817,546.0625,21.548102,21.50625,28.744447,1,32.99533,27.347828,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,21.2435675
2360,544.802839,546,20.939033,21.5,28.540923,1,32.992811,27.356574,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,20.9580665
2361,544.85833,545.9375,20.9771,21.49375,28.607341,1,32.978847,27.35105,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,21.167434
2362,544.524289,545.875,21.357768,21.4875,28.549109,1,32.989606,27.352892,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,21.2816345
2363,544.294239,545.8125,21.205501,21.48125,28.884674,1,32.993956,27.357725,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,21.262601
2364,544.08538,545.75,21.319701,21.475,29.128446,1,32.98663,27.364629,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,21.1864675
2365,543.935944,545.6875,21.053234,21.46875,29.359746,1,32.995558,27.3667,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,0,20.92
2366,543.797213,545.625,20.786766,21.4625,29.538103,1,32.973124,27.349439,2293.685794,2293.685794,2293.685794,2293.685794,2293.685794,2293.685794,2293.685794,2293.685794,2293.685794,2293.685794,0,21.1484005
2367,543.419034,545.5625,21.510035,21.45625,29.710288,1,32.994414,27.373605,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,21.4339015
2368,543.480862,545.5,21.357768,21.45,30.132808,1,32.990064,27.370383,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,21.205501
2369,543.620249,545.4375,21.053234,21.44375,30.120635,1,32.988462,27.375676,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,20.958067
2370,543.387573,545.375,20.8629,21.4375,30.021842,1,32.996016,27.371764,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,20.9961335
2371,543.387136,545.3125,21.129367,21.43125,30.294232,1,32.985486,27.368312,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,20.9580665
2372,543.491567,545.25,20.786766,21.425,30.337385,1,33.001053,27.38258,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,20.7486995
2373,543.332954,545.1875,20.710633,21.41875,30.269309,1,32.987775,27.371764,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,2293.694308,0,20.8629
2374,542.949746,545.125,21.015167,21.4125,30.462311,1,32.994643,27.372224,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,21.072267
2375,542.747872,545.0625,21.129367,21.40625,30.891486,1,32.987546,27.374065,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,21.129367
2376,542.880488,545,21.129367,21.4,31.152107,1,33.000824,27.403753,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,0,21.110334
2377,543.018785,544.9375,21.091301,21.39375,31.076689,1,32.995787,27.38212,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,21.1864675
2378,543.259328,544.875,21.281634,21.3875,30.984593,1,33.007462,27.389715,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,21.2055005
2379,543.400463,544.8125,21.129367,21.38125,30.776255,1,33.000137,27.38189,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,21.1484005
2380,543.584419,544.75,21.167434,21.375,30.65325,1,33.010667,27.383041,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,21.205501
2381,543.605174,544.6875,21.243568,21.36875,30.474922,1,33.010209,27.391556,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,21.2816345
2382,543.699555,544.625,21.319701,21.3625,30.450637,1,33.004715,27.374986,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,21.262601
2383,543.861663,544.5625,21.205501,21.35625,30.346055,1,33.015475,27.379589,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,21.2816345
2384,543.84637,544.5,21.357768,21.35,30.16315,1,33.019824,27.370613,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,0,21.4719685
2385,544.007603,544.4375,21.586169,21.34375,30.150095,1,33.017535,27.373605,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,21.3768015
2386,543.976362,544.375,21.167434,21.3375,29.952987,1,33.019137,27.366931,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,21.0532335
2387,543.876082,544.3125,20.939033,21.33125,29.941271,1,33.02921,27.374065,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,0,21.167434
2388,543.726428,544.25,21.395835,21.325,29.998774,1,33.014101,27.364629,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,21.167434
2389,543.748712,544.1875,20.939033,21.31875,30.109123,1,33.024402,27.36601,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,21.0532335
2390,544.324607,544.125,21.167434,21.3125,30.047599,1,33.010209,27.351511,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,21.167434
2391,544.200951,544.0625,21.167434,21.30625,29.412376,1,33.019137,27.368542,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,21.3387345
2392,544.322203,544,21.510035,21.3,29.460669,1,33.013643,27.369923,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,0,21.4719685
2393,544.020275,543.9375,21.433902,21.29375,29.260648,1,33.01868,27.365089,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,21.433902
2394,543.917811,543.875,21.433902,21.2875,29.485355,1,32.999221,27.343686,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,0,21.4148685
2395,543.86647,543.8125,21.395835,21.28125,29.518359,1,33.00792,27.351971,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,21.1293675
2396,544.242243,543.75,20.8629,21.275,29.501039,1,33.004715,27.339313,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,21.1293675
2397,544.156383,543.6875,21.395835,21.26875,29.044121,1,32.99739,27.331948,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,21.452935
2398,544.048239,543.625,21.510035,21.2625,29.037311,1,32.999221,27.330337,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,0,21.4719685
2399,543.987285,543.5625,21.433902,21.25625,29.054701,1,33.007005,27.31975,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,21.205501
2400,543.876519,543.5,20.9771,21.25,29.026127,1,32.995558,27.32021,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,0,20.9961335
2401,543.767719,543.4375,21.015167,21.24375,29.048662,1,33.007691,27.331948,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,21.0342005
2402,543.407891,543.375,21.053234,21.2375,29.071858,1,33.012041,27.336091,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,21.1293675
2403,543.397623,543.3125,21.205501,21.23125,29.355628,1,33.00586,27.325273,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,21.3768015
2404,543.170845,543.25,21.548102,21.225,29.296646,1,33.012957,27.323432,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,21.3387345
2405,543.034296,543.1875,21.129367,21.21875,29.457286,1,33.015932,27.31998,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,21.262601
2406,543.571092,543.125,21.395835,21.2125,29.534316,1,33.002884,27.333329,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,21.3197015
2407,543.392161,543.0625,21.243568,21.20625,28.923412,1,32.99304,27.321821,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,0,21.338735
2408,543.346063,543,21.433902,21.2,29.014823,1,33.002197,27.33563,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,21.2816345
2409,543.591629,542.9375,21.129367,21.19375,28.976179,1,33.00586,27.33563,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,21.0342
2410,543.826052,542.875,20.939033,21.1875,28.636857,1,32.991209,27.330337,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,20.9771
2411,543.570437,542.8125,21.015167,21.18125,28.291874,1,33.000824,27.341614,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,21.2245345
2412,543.323778,542.75,21.433902,21.175,28.434044,1,32.987775,27.340233,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,21.1864675
2413,543.543346,542.6875,20.939033,21.16875,28.577739,1,32.982968,27.336551,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,21.015167
2414,543.326618,542.625,21.091301,21.1625,28.252487,1,32.979992,27.348519,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,21.300668
2415,543.370532,542.5625,21.510035,21.15625,28.35998,1,32.973124,27.349209,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,21.2435675
2416,543.004365,542.5,20.9771,21.15,28.208159,1,32.968545,27.359106,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,21.224534
2417,542.991693,542.4375,21.471968,21.14375,28.471898,1,32.973124,27.378898,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,21.319701
2418,543.470594,542.375,21.167434,21.1375,28.389193,1,32.968774,27.366931,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,21.395835
2419,543.476274,542.3125,21.624236,21.13125,27.798493,1,32.959617,27.355193,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,21.529069
2420,543.557984,542.25,21.433902,21.125,27.66408,1,32.953207,27.377978,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,21.2245345
2421,543.583108,542.1875,21.015167,21.11875,27.447739,1,32.96328,27.38258,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,21.110334
2422,543.755922,542.125,21.205501,21.1125,27.281542,1,32.945423,27.383731,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,21.167434
2423,543.96937,542.0625,21.129367,21.10625,26.958686,1,32.949086,27.389715,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,21.2435675
2424,543.909946,542,21.357768,21.1,26.580993,1,32.95252,27.393397,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,21.1864675
2425,543.861445,541.9375,21.015167,21.09375,26.468423,1,32.947254,27.38212,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,21.053234
2426,543.97374,541.875,21.091301,21.0875,26.344455,1,32.93535,27.378208,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,21.3197015
2427,543.761384,541.8125,21.548102,21.08125,26.054446,1,32.935121,27.387183,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,21.300668
2428,543.387136,541.75,21.053234,21.075,26.088396,1,32.941302,27.399611,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,0,20.767733
2429,543.21454,541.6875,20.482232,21.06875,26.29706,1,32.925505,27.387413,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,20.7486995
2430,542.92178,541.625,21.015167,21.0625,26.31579,1,32.901924,27.378208,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,2293.688482,0,21.053234
2431,542.936855,541.5625,21.091301,21.05625,26.464138,1,32.917493,27.383961,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,21.2245345
