Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
6295,755.725487,755.236,51.20212,52.781333,58.402114,1,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,51.049853
6296,755.550032,755.1904,50.897586,52.773867,58.664425,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,50.707252
6297,755.465681,755.1448,50.516918,52.7664,58.76816,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,50.5359515
6298,755.324424,755.0992,50.554985,52.758933,58.785474,1,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,0,50.6501515
6299,755.542159,755.0536,50.745318,52.751467,58.863428,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,50.821452
6300,756.046272,755.008,50.897586,52.744,58.577733,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,51.049853
6301,755.609416,754.9624,51.20212,52.736533,57.983074,1,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,2293.696997,0,51.011786
6302,755.170352,754.9168,50.821452,52.729067,58.325033,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,50.783385
6303,754.841982,754.871246,50.745318,52.721607,58.690994,1,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,0,50.688218
6304,754.90563,754.825646,50.631118,52.714141,58.964994,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,50.5930515
6305,754.882015,754.78,50.554985,52.706667,58.851761,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,50.7262855
6306,754.557938,754.734446,50.897586,52.699207,58.822232,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,50.8785525
6307,754.583575,754.688846,50.859519,52.691741,59.100246,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,50.8024185
6308,754.61461,754.643246,50.745318,52.684274,59.034303,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,50.688218
6309,754.9794,754.597646,50.631118,52.676807,58.958854,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,50.821452
6310,755.334096,754.552046,51.011786,52.669341,58.53611,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,51.0879195
6311,755.083759,754.5064,51.164053,52.661867,58.100905,1,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,50.783385
6312,755.272017,754.4608,50.402717,52.6544,58.265347,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,50.4598175
6313,754.944988,754.4152,50.516918,52.646933,57.990384,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,50.612085
6314,755.087807,754.3696,50.707252,52.639467,58.232029,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,50.8975855
6315,754.719861,754.324,51.087919,52.632,58.00641,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,50.7643515
6316,754.852777,754.2784,50.440784,52.624533,58.295277,1,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,0,50.535951
6317,754.570082,754.2328,50.631118,52.617067,58.087276,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,50.5930515
6318,754.572556,754.1872,50.554985,52.6096,58.296514,1,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,50.7262855
6319,754.540622,754.1416,50.897586,52.602133,58.225834,1,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,50.7833855
6320,754.121674,754.096,50.669185,52.594667,58.187871,1,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,0,50.612085
6321,754.243554,754.050446,50.554985,52.587207,58.546934,1,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,0,50.4978845
6322,754.390174,754.004846,50.440784,52.579741,58.370845,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,50.4027175
6323,753.9953,753.959246,50.364651,52.572274,58.160024,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,50.5359515
6324,753.556842,753.913646,50.707252,52.564807,58.495045,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,50.764352
6325,753.610129,753.868,50.821452,52.557333,58.894227,1,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,50.7072515
6326,753.389115,753.822446,50.593051,52.549874,58.809926,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,50.478851
6327,753.252195,753.776846,50.364651,52.542407,59.002008,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,50.212384
6328,753.76977,753.731246,50.060117,52.534941,59.11743,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,50.3456175
6329,753.964495,753.6856,50.631118,52.527467,58.565178,1,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,50.6120845
6330,753.405977,753.64,50.593051,52.52,58.313513,1,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,50.535951
6331,753.543127,753.594446,50.478851,52.512541,58.822697,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,50.3075505
6332,753.480397,753.548846,50.13625,52.505074,58.645347,1,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,0,50.3456175
6333,753.515922,753.5032,50.554985,52.4976,58.663223,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,50.478851
6334,753.936612,753.4576,50.402717,52.490133,58.581113,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,50.5169175
6335,754.016437,753.412046,50.631118,52.482674,58.098677,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,50.8024185
6336,754.229162,753.366446,50.973719,52.475207,57.940593,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,50.631118
6337,754.333729,753.3208,50.288517,52.467733,57.638935,1,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,50.231417
6338,753.927618,753.2752,50.174317,52.460267,57.434132,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,50.2504505
6339,753.89996,753.2296,50.326584,52.4528,57.74585,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,50.326584
6340,753.782362,753.184,50.326584,52.445333,57.688631,1,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,50.5930515
6341,753.471854,753.1384,50.859519,52.437867,57.722853,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,50.478851
6342,753.538855,753.0928,50.098183,52.4304,57.959345,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,50.2123835
6343,753.214874,753.0472,50.326584,52.422933,57.822557,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,50.4978845
6344,753.345048,753.0016,50.669185,52.415467,58.081356,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,50.2123835
6345,753.314921,752.956,49.755582,52.408,57.888851,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,50.0601165
6346,753.063796,752.9104,50.364651,52.400533,57.851334,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,50.174317
6347,752.920591,752.8648,49.983983,52.393067,58.040112,1,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,50.383684
6348,752.803017,752.819246,50.783385,52.385607,58.12942,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,50.5549845
6349,752.578445,752.773646,50.326584,52.378141,58.197759,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,50.4027175
6350,752.96825,752.728,50.478851,52.370667,58.380024,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,50.174317
6351,752.72119,752.6824,49.869783,52.3632,57.940833,1,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,2293.699686,0,49.983983
6352,752.258129,752.6368,50.098183,52.355733,58.132008,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,50.25045
6353,752.065725,752.5912,50.402717,52.348267,58.556377,1,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,0,50.13625
6354,752.500443,752.5456,49.869783,52.3408,58.725763,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,49.888816
6355,752.516853,752.5,49.907849,52.333333,58.258762,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,50.2123835
6356,752.537084,752.4544,50.516918,52.325867,58.195006,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,50.4027175
6357,752.721865,752.4088,50.288517,52.3184,58.123876,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,50.3646505
6358,752.651054,752.3632,50.440784,52.310933,57.879969,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,50.535951
6359,752.535286,752.3176,50.631118,52.303467,57.885974,1,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,0,50.2123835
6360,752.34332,752.272046,49.793649,52.296007,57.939613,1,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,0,49.888816
6361,752.034932,752.226446,49.983983,52.288541,58.07542,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,49.9078495
6362,752.105959,752.180846,49.831716,52.281074,58.339015,1,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,49.774616
6363,751.514183,752.1352,49.717516,52.2736,58.227208,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,49.869783
6364,751.465639,752.0896,50.02205,52.266133,58.790164,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,50.0601165
6365,751.724993,752.044046,50.098183,52.258674,58.825203,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,49.9649495
6366,751.6079,751.998446,49.831716,52.251207,58.543913,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,49.983983
6367,751.255515,751.952846,50.13625,52.243741,58.632601,1,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,50.2504505
6368,751.208773,751.9072,50.364651,52.236267,58.967023,1,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,50.4978845
6369,751.112142,751.8616,50.631118,52.2288,59.004403,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,50.3456175
6370,751.333946,751.816,50.060117,52.221333,59.093119,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,50.07915
6371,751.256639,751.7704,50.098183,52.213867,58.857391,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,50.19335
6372,751.481146,751.7248,50.288517,52.2064,58.914225,1,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,50.19335
6373,751.617788,751.6792,50.098183,52.198933,58.662624,1,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,0,50.2123835
6374,751.263156,751.6336,50.326584,52.191467,58.486323,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,50.2123835
6375,750.896192,751.588,50.098183,52.184,58.804818,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,49.888816
6376,751.124053,751.5424,49.679449,52.176533,59.153155,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,49.8126825
6377,751.349003,751.4968,49.945916,52.169067,58.907971,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,49.831716
6378,751.116412,751.451246,49.717516,52.161607,58.650661,1,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,2293.724334,0,50.0410835
6379,750.969223,751.405646,50.364651,52.154141,58.848536,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,50.0601165
6380,751.025177,751.36,49.755582,52.146667,58.968969,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,49.7175155
6381,751.281359,751.3144,49.679449,52.1392,58.886304,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,49.926883
6382,751.453054,751.2688,50.174317,52.131733,58.592207,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,50.269484
6383,751.193267,751.2232,50.364651,52.124267,58.368178,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,50.212384
6384,750.984504,751.1776,50.060117,52.1168,58.575546,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,49.96495
6385,751.3299,751.132,49.869783,52.109333,58.742371,1,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,49.9078495
6386,751.229897,751.0864,49.945916,52.101867,58.348707,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,49.9268825
6387,751.377094,751.0408,49.907849,52.0944,58.391094,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,49.907849
6388,751.321585,750.9952,49.907849,52.086933,58.182436,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,50.0791495
6389,751.056412,750.9496,50.25045,52.079467,58.171424,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,50.19335
6390,751.233942,750.904046,50.13625,52.072007,58.376478,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,50.0030165
6391,751.357542,750.858446,49.869783,52.064541,58.138671,1,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,49.869783
6392,751.375296,750.8128,49.869783,52.057067,57.943863,1,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,49.983983
6393,750.60835,750.7672,50.098183,52.0496,57.848485,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,50.041083
6394,750.481175,750.7216,49.983983,52.042133,58.5561,1,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,49.926883
6395,750.04912,750.676046,49.869783,52.034674,58.64628,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,49.736549
6396,750.12663,750.630446,49.603315,52.027207,59.054296,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,49.945916
6397,749.901291,750.584846,50.288517,52.019741,58.96009,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,50.2504505
6398,750.036089,750.5392,50.212384,52.012267,59.170231,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,50.3075505
6399,750.296709,750.4936,50.402717,52.0048,59.020262,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,50.345617
6400,750.258065,750.448,50.288517,51.997333,58.730953,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,50.13625
6401,750.455111,750.4024,49.983983,51.989867,58.732209,1,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,49.8697825
6402,750.746314,750.3568,49.755582,51.9824,58.490841,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,49.945916
6403,750.053613,750.3112,50.13625,51.974933,58.139221,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,50.2504505
6404,749.852091,750.2656,50.364651,51.967467,58.78013,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,50.4407845
6405,749.464349,750.220046,50.516918,51.960007,58.952207,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,50.02205
6406,749.775483,750.174446,49.527182,51.952541,59.324325,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,49.736549
6407,749.889609,750.1288,49.945916,51.945067,58.997084,1,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,50.041083
6408,749.908705,750.0832,50.13625,51.9376,58.852551,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,50.041083
6409,749.712806,750.0376,49.945916,51.930133,58.796813,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,49.945916
6410,750.130899,749.992,49.945916,51.922667,58.958448,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,50.0601165
6411,750.349509,749.9464,50.174317,51.9152,58.497385,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,49.983983
6412,750.232901,749.9008,49.793649,51.907733,58.215585,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,49.8697825
6413,749.826929,749.8552,49.945916,51.900267,58.263638,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,49.983983
6414,749.801543,749.8096,50.02205,51.8928,58.613047,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,50.13625
6415,749.623845,749.764046,50.25045,51.885341,58.591356,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,50.0220495
6416,749.534886,749.718446,49.793649,51.877874,58.725041,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,50.098183
6417,749.293402,749.672846,50.402717,51.870407,58.774866,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,50.0791495
6418,749.479175,749.6272,49.755582,51.862933,58.983795,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,49.6223485
6419,749.459856,749.581646,49.489115,51.855474,58.764587,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,49.9649495
6420,749.433798,749.536046,50.440784,51.848007,58.743273,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,50.13625
