Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
4527,818.716222,818.8544,65.515225,65.9824,67.892608,1,47.087398,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,65.077457
4528,818.461785,818.822933,64.639689,65.974933,68.423303,1,47.099384,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,64.7538895
4529,819.214871,818.791467,64.86809,65.967467,68.658395,1,47.095087,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,64.98229
4530,818.815262,818.76,65.09649,65.96,67.870365,1,47.094861,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,65.077457
4531,819.895958,818.728533,65.058424,65.952533,68.223462,1,47.110466,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,64.9061565
4532,820.191799,818.697067,64.753889,65.945067,67.075588,1,47.094409,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,64.6206555
4533,820.166916,818.6656,64.487422,65.9376,66.672583,1,47.095766,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,64.7538895
4534,820.255033,818.634133,65.020357,65.930133,66.581028,1,47.099611,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,64.830023
4535,819.946633,818.602667,64.639689,65.922667,66.372968,1,47.092147,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,64.9061565
4536,819.899838,818.5712,65.172624,65.9152,66.565796,1,47.084006,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,64.7919565
4537,818.88692,818.539733,64.411289,65.907733,66.505137,1,47.07903,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,64.772923
4538,818.522483,818.508267,65.134557,65.900267,67.43829,1,47.06139,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,64.98229
4539,817.378487,818.4768,64.830023,65.8928,67.759473,1,47.06433,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,0,64.7538895
4540,817.450576,818.445333,64.677756,65.885333,68.900368,1,47.064556,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,64.6587225
4541,817.238189,818.413867,64.639689,65.877867,68.853205,1,47.058449,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,64.696789
4542,817.490272,818.3824,64.753889,65.8704,69.092667,1,47.046236,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,64.6206555
4543,817.908693,818.350933,64.487422,65.862933,68.864808,1,47.04895,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,64.6587225
4544,818.449006,818.319467,64.830023,65.855467,68.450238,1,47.056188,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,64.9632565
4545,818.928226,818.288,65.09649,65.848,67.885396,1,47.062973,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,64.887123
4546,818.165379,818.256533,64.677756,65.840533,67.351579,1,47.050534,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,0,64.9061565
4547,817.720011,818.225067,65.134557,65.833067,68.065959,1,47.064556,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,64.98229
4548,817.677803,818.1936,64.830023,65.8256,68.494674,1,47.068627,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,64.734856
4549,817.886562,818.162133,64.639689,65.818133,68.532024,1,47.070662,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,64.7729225
4550,817.542059,818.130667,64.906156,65.810667,68.312033,1,47.060711,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,64.791956
4551,817.208305,818.0992,64.677756,65.8032,68.647326,1,47.055735,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,64.6967895
4552,817.369818,818.067733,64.715823,65.795733,68.988962,1,47.072471,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,64.715823
4553,817.236364,818.036267,64.715823,65.788267,68.838369,1,47.059128,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,64.6016225
4554,817.769975,818.0048,64.487422,65.7808,68.980213,1,47.060259,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,64.544522
4555,817.279023,817.973333,64.601622,65.773333,68.44213,1,47.046915,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,64.487422
4556,817.470652,817.941867,64.373222,65.765867,68.925676,1,47.043749,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,64.4493555
4557,818.139824,817.9104,64.525489,65.7584,68.733208,1,47.037642,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,64.5445225
4558,818.085976,817.878933,64.563556,65.750933,68.037538,1,47.046236,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,64.6016225
4559,817.658183,817.847467,64.639689,65.743467,68.046047,1,47.053474,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,64.7538895
4560,817.755602,817.816,64.86809,65.736,68.440132,1,47.058449,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,64.92519
4561,817.232714,817.784533,64.98229,65.728533,68.316434,1,47.072245,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,64.944223
4562,817.657042,817.753067,64.906156,65.721067,68.823113,1,47.061616,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,64.734856
4563,817.870363,817.7216,64.563556,65.7136,68.383566,1,47.062068,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,0,64.734856
4564,818.201202,817.690133,64.906156,65.706133,68.135565,1,47.056414,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,64.8300225
4565,817.887931,817.658667,64.753889,65.698667,67.753183,1,47.068401,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,64.696789
4566,817.617573,817.6272,64.639689,65.6912,68.012674,1,47.059354,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,64.525489
4567,817.462211,817.595733,64.411289,65.683733,68.243716,1,47.068853,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,64.4493555
4568,817.907552,817.564267,64.487422,65.676267,68.36984,1,47.075412,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,64.4112885
4569,817.301836,817.5328,64.335155,65.6688,67.885457,1,47.078804,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,64.487422
4570,816.755281,817.501333,64.639689,65.661333,68.454839,1,47.080839,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,64.6016225
4571,817.529283,817.469867,64.563556,65.653867,68.995318,1,47.074281,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,64.563556
4572,817.628524,817.4384,64.563556,65.6464,68.207174,1,47.064556,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,64.5445225
4573,817.401984,817.406933,64.525489,65.638933,68.067787,1,47.064782,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,64.7538895
4574,816.542701,817.375467,64.98229,65.631467,68.255968,1,47.05664,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,64.8490565
4575,816.444397,817.344,64.715823,65.624,69.105307,1,47.06433,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,64.6396895
4576,817.019425,817.312533,64.563556,65.616533,69.218517,1,47.05076,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,0,64.6396895
4577,815.431842,817.281067,64.715823,65.609067,68.643405,1,47.053926,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,64.6587225
4578,816.521717,817.2496,64.601622,65.6016,70.257282,1,47.045106,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,64.5635555
4579,816.878911,817.218133,64.525489,65.594133,69.205779,1,47.039904,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,64.430322
4580,816.931147,817.186667,64.335155,65.586667,68.845011,1,47.050081,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,64.639689
4581,817.220624,817.1552,64.944223,65.5792,68.776081,1,47.059354,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,64.7538895
4582,817.126182,817.123733,64.563556,65.571733,68.458671,1,47.04782,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,64.582589
4583,817.449892,817.092267,64.601622,65.564267,68.518012,1,47.069758,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,64.6206555
4584,816.420905,817.0608,64.639689,65.5568,68.151085,1,47.055509,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,64.677756
4585,816.426151,817.029333,64.715823,65.549333,69.154698,1,47.061163,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,64.7919565
4586,816.599722,816.997867,64.86809,65.541867,69.150768,1,47.055735,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,64.772923
4587,816.056222,816.9664,64.677756,65.5344,68.971796,1,47.079709,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,2293.733745,0,64.7538895
4588,816.285428,816.934933,64.830023,65.526933,69.518423,1,47.068627,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,64.734856
4589,816.718102,816.903467,64.639689,65.519467,69.299327,1,47.069305,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,64.4683885
4590,816.899213,816.872,64.297088,65.512,68.85663,1,47.054378,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,2293.692964,0,64.5064555
4591,816.731103,816.840533,64.715823,65.504533,68.646697,1,47.071115,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,64.6016225
4592,816.763265,816.809067,64.487422,65.497067,68.783876,1,47.070436,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,64.6206555
4593,816.299341,816.7776,64.753889,65.4896,68.722811,1,47.054152,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,0,64.791956
4594,815.656909,816.746133,64.830023,65.482133,69.168078,1,47.050307,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,64.8109895
4595,816.122816,816.714667,64.791956,65.474667,69.820835,1,47.070662,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,65.0584235
4596,815.751774,816.6832,65.324891,65.4672,69.36841,1,47.068853,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,65.0964905
4597,816.14243,816.651733,64.86809,65.459733,69.748551,1,47.078126,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,64.734856
4598,816.219516,816.620267,64.601622,65.452267,69.3647,1,47.084006,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,0,64.449355
4599,815.425685,816.5888,64.297088,65.4448,69.279679,1,47.097801,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,64.487422
4600,815.845729,816.557333,64.677756,65.437333,70.083735,1,47.08966,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,64.5635555
4601,815.013435,816.525867,64.449355,65.429867,69.682552,1,47.097123,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,64.639689
4602,815.358874,816.4944,64.830023,65.4224,70.54341,1,47.097801,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,64.6016225
4603,815.554522,816.462933,64.373222,65.414933,70.238311,1,47.093278,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,64.5064555
4604,815.326723,816.431467,64.639689,65.407467,70.066224,1,47.098932,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,64.525489
4605,815.600128,816.4,64.411289,65.4,70.316729,1,47.099837,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,64.525489
4606,815.380308,816.368533,64.639689,65.392533,70.063015,1,47.108657,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,64.6206555
4607,816.12829,816.337067,64.601622,65.385067,70.29929,1,47.11612,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,64.5635555
4608,815.871042,816.3056,64.525489,65.3776,69.551343,1,47.126297,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,64.525489
4609,816.170254,816.274133,64.525489,65.370133,69.793246,1,47.127654,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,64.582589
4610,815.946071,816.242667,64.639689,65.362667,69.475777,1,47.121095,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,64.7158225
4611,815.331512,816.2112,64.791956,65.3552,69.677869,1,47.118155,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,64.944223
4612,816.20492,816.179733,65.09649,65.347733,70.291888,1,47.103681,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,0,64.98229
4613,816.283147,816.148267,64.86809,65.340267,69.409001,1,47.094183,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,64.715823
4614,816.374377,816.1168,64.563556,65.3328,69.293113,1,47.095087,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,64.620656
4615,816.681607,816.085333,64.677756,65.325333,69.157767,1,47.082423,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,0,64.5635555
4616,816.752772,816.053867,64.449355,65.317867,68.793604,1,47.084232,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,64.849056
4617,816.439151,816.0224,65.248757,65.3104,68.653247,1,47.076542,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,2293.690275,0,65.2106905
4618,816.089975,815.990933,65.172624,65.302933,68.902662,1,47.08966,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,64.92519
4619,816.19306,815.959467,64.677756,65.295467,69.204296,1,47.09079,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,64.639689
4620,816.521945,815.928,64.601622,65.288,69.058756,1,47.070436,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,64.5064555
4621,817.701531,815.896533,64.411289,65.280533,68.673669,1,47.071115,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,0,64.830023
4622,817.652707,815.865067,65.248757,65.273067,67.394232,1,47.061842,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,65.2677905
4623,817.155381,815.8336,65.286824,65.2656,67.310044,1,47.047593,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,0,65.191657
4624,815.623616,815.802133,65.09649,65.258133,67.687783,1,47.045558,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,0,64.944223
4625,815.279751,815.770667,64.791956,65.250667,69.154576,1,47.033119,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,64.696789
4626,815.593743,815.7392,64.601622,65.2432,69.483821,1,47.037868,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,64.696789
4627,815.531262,815.707733,64.791956,65.235733,69.154291,1,47.05076,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,64.887123
4628,816.134676,815.676267,64.98229,65.228267,69.1925,1,47.041035,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,64.944223
4629,815.850974,815.6448,64.906156,65.2208,68.54804,1,47.04307,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,64.8300225
4630,816.48682,815.613333,64.753889,65.213333,68.780066,1,47.031988,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,64.8300225
4631,816.070362,815.581867,64.906156,65.205867,68.081015,1,47.008919,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,0,64.7158225
4632,816.259884,815.5504,64.525489,65.1984,68.426425,1,46.995348,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,64.677756
4633,815.413372,815.518933,64.830023,65.190933,68.170411,1,46.975671,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,64.9061565
4634,816.573036,815.487467,64.98229,65.183467,68.966933,1,46.96685,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,64.98229
4635,816.837625,815.456,64.98229,65.176,67.746832,1,46.950339,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,2293.723886,0,64.944223
4636,817.157206,815.424533,64.906156,65.168533,67.380495,1,46.924554,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,64.8680895
4637,816.747754,815.393067,64.830023,65.161067,66.94119,1,46.917542,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,64.677756
4638,815.884041,815.3616,64.525489,65.1536,67.231668,1,46.910304,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,0,64.734856
4639,816.608618,815.330133,64.944223,65.146133,68.010023,1,46.922065,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,0,64.8109895
4640,816.020645,815.298667,64.677756,65.138667,67.202206,1,46.926363,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,64.734856
4641,815.932388,815.2672,64.791956,65.1312,67.701395,1,46.925684,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,64.830023
4642,815.586902,815.235733,64.86809,65.123733,67.717905,1,46.922744,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,64.6016225
4643,815.736723,815.204267,64.335155,65.116267,68.001944,1,46.929756,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,64.4493555
4644,815.674924,815.1728,64.563556,65.1088,67.794363,1,46.929077,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,0,64.525489
4645,815.765457,815.141333,64.487422,65.101333,67.794209,1,46.936541,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,64.5064555
4646,816.023382,815.109867,64.525489,65.093867,67.639177,1,46.934958,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,64.582589
4647,815.982788,815.0784,64.639689,65.0864,67.305325,1,46.947398,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,64.5635555
4648,816.242779,815.046933,64.487422,65.078933,67.262207,1,46.938803,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,64.639689
4649,816.824395,815.015467,64.791956,65.071467,66.910661,1,46.946493,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,64.791956
4650,816.542472,814.984,64.791956,65.064,66.212364,1,46.951922,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,64.8109895
4651,816.794514,814.952533,64.830023,65.056533,66.367533,1,46.955315,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,64.620656
4652,817.512857,814.921067,64.411289,65.049067,65.98782,1,46.942875,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,64.86809
4653,816.568018,814.8896,65.324891,65.0416,65.113102,1,46.94016,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,64.887123
