Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m²],HF setpoint [kW/m²],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors,Energy dose [kJ/m²]
5747,384.38984,385.403,9.252531,9.20099,21.178607,1,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,9.3286645
5748,384.431409,385.352,9.404798,9.19816,21.056071,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.404798
5749,384.491994,385.301,9.404798,9.19533,21.014384,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,9.3096315
5750,384.608519,385.25,9.214465,9.1925,20.94801,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,9.138331
5751,384.600559,385.199,9.062197,9.18967,20.817943,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,9.2715645
5752,384.736539,385.148,9.480932,9.18684,20.806481,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,9.518999
5753,384.759754,385.097051,9.557066,9.184013,20.644773,1,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,9.4047985
5754,384.85726,385.046051,9.252531,9.181183,20.588524,1,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,0,9.2144645
5755,384.897499,384.995051,9.176398,9.178353,20.451799,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.3096315
5756,384.811492,384.944051,9.442865,9.175523,20.365685,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,9.385765
5757,385.019544,384.893,9.328665,9.17269,20.404199,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,9.3096315
5758,384.997656,384.842,9.290598,9.16986,20.142479,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,9.347698
5759,385.104001,384.791,9.404798,9.16703,20.102706,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,9.404798
5760,385.198406,384.740051,9.404798,9.164203,19.929561,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,9.5570655
5761,385.283745,384.689051,9.709333,9.161373,19.759874,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,9.4428655
5762,385.392296,384.638,9.176398,9.15854,19.591398,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,9.1954315
5763,385.40755,384.587,9.214465,9.15571,19.39154,1,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,9.461899
5764,385.307401,384.536,9.709333,9.15288,19.278706,1,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,9.5380325
5765,385.423026,384.485,9.366732,9.15005,19.280802,1,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,2293.697445,0,9.271565
5766,385.526269,384.434,9.176398,9.14722,19.063859,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,9.4999655
5767,385.645427,384.383,9.823533,9.14439,18.850386,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,9.728366
5768,385.592812,384.332,9.633199,9.14156,18.611986,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,9.423832
5769,385.685662,384.281,9.214465,9.13873,18.540677,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,9.2525315
5770,385.673725,384.23,9.290598,9.1359,18.319953,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,9.4618985
5771,385.667977,384.179,9.633199,9.13307,18.198936,1,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,2293.722541,0,9.5189985
5772,385.829356,384.128,9.404798,9.13024,18.069471,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,9.385765
5773,385.849915,384.077051,9.366732,9.127413,17.765598,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.461899
5774,385.95072,384.026,9.557066,9.12458,17.594649,1,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,2293.735538,0,9.461899
5775,385.996921,383.975,9.366732,9.12175,17.337299,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,9.4047985
5776,386.060365,383.924,9.442865,9.11892,17.127635,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,9.4999655
5777,386.050638,383.873,9.557066,9.11609,16.894851,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.480932
5778,386.040027,383.822,9.404798,9.11326,16.73091,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,9.4238315
5779,386.001121,383.771,9.442865,9.11043,16.565586,1,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,9.823533
5780,385.985205,383.72,10.204201,9.1076,16.427099,1,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,0,9.8425665
5781,385.987858,383.669,9.480932,9.10477,16.264312,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.4047985
5782,385.983215,383.618,9.328665,9.10194,16.080491,1,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,2293.721645,0,9.385765
5783,386.035827,383.567,9.442865,9.09911,15.901187,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,9.6141655
5784,386.113197,383.516,9.785466,9.09628,15.660599,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,9.766433
5785,386.162271,383.465051,9.7474,9.093453,15.388726,1,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,0,9.4999655
5786,386.158955,383.414051,9.252531,9.090623,15.138603,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,9.442865
5787,386.077607,383.363,9.633199,9.08779,14.936863,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,9.480932
5788,386.005321,383.312,9.328665,9.08496,14.812723,1,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,0,9.3667315
5789,385.964867,383.261,9.404798,9.08213,14.681108,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,9.480932
5790,386.000458,383.210051,9.557066,9.079303,14.517859,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,9.4047985
5791,386.040691,383.159051,9.252531,9.076473,14.275663,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,9.138331
5792,385.996921,383.108,9.024131,9.07364,14.023988,1,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,0,9.4047985
5793,385.992942,383.057,9.785466,9.07081,13.853629,1,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,0,9.7093325
5794,385.912697,383.006,9.633199,9.06798,13.641973,1,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,9.5189985
5795,385.947183,382.955,9.404798,9.06515,13.506089,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,9.2715645
5796,385.933035,382.904,9.138331,9.06232,13.253912,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,9.2525315
5797,385.973489,382.853,9.366732,9.05949,13.046971,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,9.2905985
5798,385.897223,382.802,9.214465,9.05666,12.781863,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,9.233498
5799,385.777848,382.751,9.252531,9.05383,12.631638,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,9.347698
5800,385.707769,382.7,9.442865,9.051,12.527294,1,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,0,9.4999655
5801,385.589717,382.649051,9.557066,9.048173,12.375964,1,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,9.4428655
5802,385.425237,382.598051,9.328665,9.045343,12.274781,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,9.328665
5803,385.349185,382.547,9.328665,9.04251,12.225158,1,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,0,9.3096315
5804,385.247266,382.496,9.290598,9.03968,12.091004,1,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,9.290598
5805,385.112623,382.445,9.290598,9.03685,11.984827,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,9.347698
5806,384.930885,382.394,9.404798,9.03402,11.915111,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,9.5570655
5807,384.665564,382.343,9.709333,9.03119,11.898447,1,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,0,9.4047985
5808,384.751795,382.292,9.100264,9.02836,11.97495,1,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,0,9.0812305
5809,384.597684,382.241,9.062197,9.02553,11.702042,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,9.252531
5810,384.534226,382.19,9.442865,9.0227,11.668528,1,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,9.2144645
5811,384.419469,382.139,8.986064,9.01987,11.547706,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,8.947997
5812,384.322178,382.088051,8.90993,9.017043,11.480218,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,9.0241305
5813,384.152137,382.037051,9.138331,9.014213,11.398143,1,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,0,9.100264
5814,384.160761,381.986,9.062197,9.01138,11.393487,1,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,0,9.138331
5815,384.003319,381.935,9.214465,9.00855,11.211988,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,9.1002645
5816,383.803416,381.884051,8.986064,9.005723,11.197665,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,8.833797
5817,383.715404,381.833,8.68153,9.00289,11.232915,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,8.8718635
5818,383.52677,381.782,9.062197,9.00006,11.161487,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,9.0241305
5819,383.398726,381.731,8.986064,8.99723,11.195533,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,8.9670305
5820,383.266035,381.68,8.947997,8.9944,11.174952,1,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,0,9.0241305
5821,383.149486,381.629,9.100264,8.99157,11.163427,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,9.0241305
5822,383.024089,381.578,8.947997,8.98874,11.139851,1,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,0,9.1573645
5823,382.781248,381.527,9.366732,8.98591,11.12901,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,9.2144645
5824,382.587279,381.476,9.062197,8.98308,11.243086,1,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,0,9.005097
5825,382.49925,381.425051,8.947997,8.980253,11.317565,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,9.100264
5826,382.311245,381.374051,9.252531,8.977423,11.291054,1,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,0,8.9860635
5827,382.079216,381.323051,8.719596,8.974593,11.369296,1,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,0,8.85283
5828,381.825943,381.272,8.986064,8.97176,11.500401,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,8.9670305
5829,381.666897,381.221,8.947997,8.96893,11.663447,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,8.90993
5830,381.491255,381.17,8.871863,8.9661,11.740887,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,9.005097
5831,381.237738,381.119,9.138331,8.96327,11.841386,1,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,0,8.9099305
5832,381.110976,381.068,8.68153,8.96044,12.028847,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,8.605396
5833,380.9174,381.017,8.529262,8.95761,12.097283,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,8.7005625
5834,380.778021,380.966,8.871863,8.95478,12.2386,1,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,0,8.7005625
5835,380.664967,380.915,8.529262,8.95195,12.332133,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,8.7386295
5836,380.470713,380.864,8.947997,8.94912,12.403512,1,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,0,8.8718635
5837,380.266497,380.813051,8.79573,8.946293,12.561854,1,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,0,8.9289635
5838,380.086835,380.762051,9.062197,8.943463,12.738345,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,8.85283
5839,380.03506,380.711051,8.643463,8.940633,12.898143,1,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,0,8.6244295
5840,379.857825,380.66,8.605396,8.9378,12.933566,1,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,0,8.700563
5841,379.727496,380.609,8.79573,8.93497,13.098026,1,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,0,8.662496
5842,379.504227,380.558,8.529262,8.93214,13.221247,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,8.662496
5843,379.288252,380.507051,8.79573,8.929313,13.444493,1,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,0,8.510229
5844,379.180484,380.456051,8.224728,8.926483,13.669823,1,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,0,8.510229
5845,379.084442,380.405,8.79573,8.92365,13.792993,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,8.757663
5846,378.866463,380.354,8.719596,8.92082,13.907315,1,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,0,8.700563
5847,378.723278,380.303,8.68153,8.91799,14.149464,1,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,0,8.833797
5848,378.656,380.252,8.986064,8.91516,14.324017,1,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,2293.705064,0,8.833797
5849,378.559287,380.201,8.68153,8.91233,14.425676,1,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,0,8.6624965
5850,378.238154,380.15,8.643463,8.9095,14.558492,1,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,0,8.8147635
5851,378.15228,380.099,8.986064,8.90667,14.924502,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,8.9289635
5852,378.007309,380.048,8.871863,8.90384,15.063621,1,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,0,8.85283
5853,377.829799,379.997051,8.833797,8.901013,15.265572,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,8.8147635
5854,377.723334,379.946051,8.79573,8.898183,15.506252,1,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,0,8.73863
5855,377.702528,379.895,8.68153,8.89535,15.680774,1,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,0,8.7576635
5856,377.601153,379.844,8.833797,8.89252,15.770389,1,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,0,8.700563
5857,377.40858,379.793,8.567329,8.88969,15.941134,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,8.605396
5858,377.291705,379.742,8.643463,8.88686,16.208409,1,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,2293.717164,0,8.643463
5859,377.27931,379.691,8.643463,8.88403,16.405748,1,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,0,8.700563
5860,377.194751,379.64,8.757663,8.8812,16.499366,1,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,2293.71806,0,8.6815295
5861,377.06924,379.589,8.605396,8.87837,16.665006,1,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,0,8.453129
5862,376.947046,379.538,8.300862,8.87554,16.874601,1,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,0,8.4721625
5863,376.851415,379.487,8.643463,8.87271,17.084926,1,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,0,8.643463
5864,376.818431,379.436,8.643463,8.86988,17.271905,1,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,0,8.79573
5865,376.779691,379.385,8.947997,8.86705,17.396834,1,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,0,8.8337965
5866,376.647088,379.334051,8.719596,8.864223,17.526873,1,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,0,8.605396
5867,376.473747,379.283051,8.491196,8.861393,17.752652,1,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,0,8.510229
5868,376.486366,379.232051,8.529262,8.858563,18.024983,1,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,0,8.5482955
5869,376.332947,379.181,8.567329,8.85573,18.112783,1,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,0,8.9289635
5870,376.240628,379.13,9.290598,8.8529,18.367597,1,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,2293.692516,0,9.0812305
5871,376.179745,379.079051,8.871863,8.850073,18.565508,1,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,0,8.7766965
5872,376.233322,379.028051,8.68153,8.847243,18.733513,1,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,0,8.586363
5873,376.203212,378.977,8.491196,8.84441,18.784219,1,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,0,8.586363
