"Time","Temperature","T_Setpoint","Heat Flux","HF_Setpoint","duty cycle","control mode","TC11","TC12","TC13","TC14","TC15","TC16","TC17","TC18","TC19","TC20","hours"
669,742.993706,740.76,0.057181,46.3,56.574038,1,411.883916,340.274461,430.908848,448.478285,392.440119,48.252976,42.821799,71.233464,53.414746,54.791085,0.185833333333333
670,743.428913,740.933333,0.061487,46.333333,55.937012,1,412.351854,340.781655,431.396074,448.906631,392.91621,48.378156,42.927085,71.453678,53.518111,54.950845,0.186111111111111
671,742.631214,741.106667,0.054752,46.366667,55.553399,1,412.805451,341.279462,431.868566,449.317,393.368859,48.462432,43.010581,71.65106,53.635881,55.109242,0.186388888888889
672,741.530454,741.28,0.060052,46.4,56.42239,1,413.262535,341.784127,432.340153,449.728236,393.818383,48.558902,43.104961,71.854257,53.707935,55.259075,0.186666666666667
673,741.435821,741.453333,0.057844,46.433333,57.656807,1,413.725306,342.28942,432.806007,450.144939,394.283989,48.674115,43.202056,72.079157,53.812858,55.431842,0.186944444444444
674,741.290735,741.626667,0.05685,46.466667,57.927933,1,414.169779,342.784438,433.256037,450.530523,394.733225,48.766505,43.272604,72.287941,53.893234,55.589747,0.187222222222222
675,741.88075,741.8,0.05685,46.5,58.2658,1,414.62676,343.292987,433.710211,450.917633,395.202072,48.87741,43.379892,72.498065,54.004225,55.771253,0.1875
676,741.402633,741.973333,0.05939,46.533333,57.865837,1,415.056648,343.801719,434.136058,451.324013,395.648591,48.977465,43.466532,72.711989,54.102151,55.941948,0.187777777777778
677,741.412051,742.146667,0.063144,46.566667,58.540527,1,415.510703,344.299289,434.560788,451.718556,396.105891,49.073223,43.564052,72.930161,54.202999,56.098686,0.188055555555556
678,741.255305,742.32,0.057623,46.6,58.75033,1,415.948888,344.812389,434.991639,452.121415,396.550136,49.175297,43.648638,73.136695,54.301589,56.261707,0.188333333333333
679,741.141169,742.493333,0.056408,46.633333,59.140019,1,416.396279,345.308325,435.406674,452.512218,397.007587,49.276686,43.744103,73.361128,54.408727,56.433932,0.188611111111111
680,741.551534,742.666667,0.057071,46.666667,59.504253,1,416.8366,345.806447,435.828051,452.920539,397.452427,49.37423,43.837066,73.574593,54.491552,56.608165,0.188888888888889
681,742.07968,742.84,0.054531,46.7,59.345387,1,417.27513,346.294303,436.254892,453.309357,397.902971,49.481702,43.932743,73.780449,54.621183,56.76867,0.189166666666667
682,742.26449,743.013333,0.060383,46.733333,59.0523,1,417.694938,346.760779,436.657586,453.681521,398.332301,49.574717,44.010957,73.986527,54.708274,56.93141,0.189444444444444
683,742.943458,743.186667,0.06215,46.766667,59.092375,1,418.142423,347.27013,437.080001,454.068354,398.777484,49.671338,44.1107,74.204015,54.811562,57.099531,0.189722222222222
684,742.631663,743.36,0.058396,46.8,58.623927,1,418.573606,347.7561,437.493845,454.458687,399.223074,49.78285,44.202956,74.424858,54.912819,57.271009,0.19
685,743.563521,743.533333,0.052654,46.833333,59.145672,1,419.005859,348.252482,437.899556,454.845071,399.665985,49.877651,44.288179,74.629814,55.006871,57.431237,0.190277777777778
686,743.556118,743.706667,0.058727,46.866667,58.41617,1,419.439402,348.7226,438.29889,455.203851,400.102466,49.978315,44.377475,74.841705,55.109467,57.602687,0.190555555555556
687,743.358469,743.88,0.056408,46.9,58.60988,1,419.870716,349.216465,438.702374,455.579273,400.550383,50.095672,44.479229,75.058518,55.194959,57.780189,0.190833333333333
688,743.239122,744.053333,0.063696,46.933333,59.00916,1,420.297826,349.699183,439.091151,455.956442,400.989666,50.183909,44.568965,75.27891,55.225555,57.940602,0.191111111111111
689,743.292962,744.226667,0.061046,46.966667,59.348574,1,420.725126,350.178978,439.465003,456.32594,401.415687,50.291772,44.654616,75.482746,55.321165,58.109315,0.191388888888889
690,743.887046,744.4,0.062481,47,59.52625,1,421.16097,350.652739,439.819765,456.690834,401.839913,50.379998,44.737089,75.697321,55.429817,58.273746,0.191666666666667
691,743.194031,744.573333,0.061267,47.033333,59.155314,1,421.580962,351.122468,440.181093,457.066238,402.279101,50.49078,44.832471,75.911002,55.533964,58.436593,0.191944444444444
692,743.204799,744.746667,0.057733,47.066667,60.083855,1,422.021803,351.615715,440.552275,457.43857,402.720461,50.606743,44.934414,76.128934,55.651825,58.625031,0.192222222222222
693,743.874482,744.92,0.059169,47.1,60.337194,1,422.461736,352.082268,440.896039,457.805204,403.144373,50.709839,45.029555,76.344407,55.753486,58.768987,0.1925
694,744.246944,745.093333,0.056077,47.133333,59.922346,1,422.888236,352.559896,441.240669,458.174025,403.579276,50.801423,45.114948,76.567488,55.881228,58.949762,0.192777777777778
695,744.898824,745.266667,0.063475,47.166667,59.7854,1,423.329649,353.033048,441.568408,458.549631,404.011722,50.911047,45.20781,76.763944,56.005814,59.127602,0.193055555555556
696,744.967047,745.44,0.056187,47.2,59.350211,1,423.768836,353.510389,441.915209,458.925891,404.42893,51.028557,45.308365,77.006272,56.137362,59.320921,0.193333333333333
697,744.810854,745.613333,0.060604,47.233333,59.488306,1,424.207995,353.985697,442.275152,459.298861,404.85823,51.147636,45.399854,77.218394,56.238323,59.510408,0.193611111111111
698,744.589141,745.786667,0.0542,47.266667,59.862891,1,424.632407,354.438321,442.603519,459.66285,405.262377,51.236939,45.484769,77.428282,56.337479,59.665981,0.193888888888889
699,744.500953,745.96,0.057844,47.3,60.323122,1,425.065799,354.913788,442.964537,460.033624,405.690514,51.362992,45.575567,77.649807,56.465407,59.852521,0.194166666666667
700,744.42421,746.133333,0.060604,47.333333,60.668067,1,425.503117,355.373679,443.318091,460.408556,406.10474,51.465361,45.684922,77.861937,56.596924,60.038822,0.194444444444444
701,745.195511,746.306667,0.060162,47.366667,61.015778,1,425.934697,355.837759,443.681936,460.782609,406.516072,51.557126,45.768688,78.078321,56.732029,60.202665,0.194722222222222
702,744.857981,746.48,0.056077,47.4,60.505781,1,426.342752,356.294702,444.04884,461.168704,406.936849,51.663314,45.865803,78.29717,56.848693,60.381758,0.195
703,745.230746,746.653333,0.057733,47.433333,61.102196,1,426.778672,356.771819,444.427567,461.557862,407.347903,51.770623,45.973097,78.522065,56.975914,60.56757,0.195277777777778
704,745.238153,746.826667,0.056077,47.466667,60.996965,1,427.211492,357.224707,444.808256,461.942856,407.75937,51.884235,46.064992,78.738907,57.097283,60.73407,0.195555555555556
705,745.636088,747,0.058396,47.5,61.256164,1,427.640772,357.682004,445.193316,462.339454,408.169486,51.988373,46.157333,78.957544,57.202914,60.916042,0.195833333333333
706,746.022384,747.173333,0.058396,47.533333,61.123204,1,428.052022,358.137052,445.567189,462.741305,408.580895,52.097462,46.253062,79.175067,57.311011,61.083417,0.196111111111111
707,746.176598,747.346667,0.057733,47.566667,60.989727,1,428.480814,358.598285,445.966472,463.140088,408.999984,52.199558,46.343806,79.399755,57.41663,61.279048,0.196388888888889
708,745.532168,747.52,0.059721,47.6,61.082949,1,428.8907,359.043065,446.364648,463.534925,409.401427,52.300069,46.438842,79.611915,57.539771,61.439222,0.196666666666667
709,745.737541,747.693333,0.060162,47.633333,61.998062,1,429.311978,359.504461,446.760622,463.936987,409.824421,52.412743,46.538171,79.839075,57.658635,61.633929,0.196944444444444
710,746.387163,747.866667,0.059831,47.666667,62.085197,1,429.719843,359.962054,447.169513,464.328097,410.237038,52.497919,46.630705,80.057513,57.768506,61.808661,0.197222222222222
711,747.503901,748.04,0.060825,47.7,61.713963,1,430.140417,360.407857,447.578174,464.736504,410.647424,52.621394,46.740651,80.285132,57.880617,61.986745,0.1975
712,747.512433,748.213333,0.057402,47.733333,60.836177,1,430.544067,360.856961,447.968856,465.126515,411.05536,52.721203,46.835659,80.504476,58.03316,62.164594,0.197777777777778
713,747.449562,748.386667,0.057954,47.766667,61.044968,1,430.949012,361.315797,448.380783,465.522435,411.479998,52.819655,46.939708,80.730094,58.204785,62.361717,0.198055555555556
714,747.470444,748.56,0.061156,47.8,61.336303,1,431.365129,361.763512,448.809131,465.92755,411.880174,52.933419,47.03538,80.962209,58.343154,62.553893,0.198333333333333
715,747.64267,748.733333,0.060383,47.833333,61.55468,1,431.759498,362.210088,449.207233,466.308794,412.299032,53.04695,47.128106,81.18314,58.494092,62.735967,0.198611111111111
716,747.105804,748.906667,0.057292,47.866667,61.625979,1,432.163284,362.662626,449.617157,466.707335,412.721821,53.153941,47.242761,81.394004,58.636709,62.925428,0.198888888888889
717,747.729347,749.08,0.062812,47.9,62.426127,1,432.565294,363.116465,450.026633,467.096239,413.122575,53.276016,47.353109,81.631291,58.779766,63.115325,0.199166666666667
718,747.287896,749.253333,0.058727,47.933333,62.07309,1,432.946658,363.554972,450.434785,467.472877,413.525503,53.370155,47.47204,81.847094,58.960316,63.29176,0.199444444444444
719,747.159465,749.426667,0.058065,47.966667,62.789617,1,433.337,363.998995,450.829345,467.858273,413.925103,53.465641,47.579883,82.072756,59.148933,63.469081,0.199722222222222
720,747.53107,749.6,0.064358,48,63.218584,1,433.726666,364.446539,451.236385,468.245637,414.337218,53.605032,47.689979,82.28947,59.333943,63.66029,0.2
721,748.939849,749.773333,0.059279,48.033333,63.15039,1,434.119165,364.877866,451.631148,468.625991,414.743365,53.730001,47.802325,82.523208,59.51602,63.842298,0.200277777777778
722,748.568579,749.946667,0.056408,48.066667,62.005198,1,434.509892,365.324911,452.027437,469.003059,415.152126,53.829969,47.912629,82.743073,59.694491,64.025416,0.200555555555556
723,749.018239,750.12,0.063475,48.1,62.620863,1,434.897529,365.764166,452.409699,469.379905,415.536661,53.942089,48.023149,82.969665,59.918065,64.205834,0.200833333333333
724,749.024079,750.293333,0.055856,48.133333,62.42305,1,435.284491,366.190757,452.774648,469.737042,415.927551,54.056228,48.131853,83.178576,60.160247,64.398792,0.201111111111111
725,747.688253,750.466667,0.053869,48.166667,62.666035,1,435.683061,366.626189,453.145507,470.124831,416.338652,54.189493,48.255688,83.41795,60.443921,64.59286,0.201388888888889
726,748.407997,750.64,0.05685,48.2,64.297259,1,436.057486,367.046964,453.514387,470.512399,416.725752,54.286734,48.385839,83.625311,60.710734,64.773248,0.201666666666667
727,749.079111,750.813333,0.057512,48.233333,63.899656,1,436.455583,367.477244,453.870995,470.884855,417.126464,54.422682,48.554158,83.853284,61.081622,64.961693,0.201944444444444
728,749.004088,750.986667,0.055415,48.266667,63.521679,1,436.845987,367.913705,454.218618,471.261031,417.533307,54.566496,48.770797,84.078356,61.431595,65.163572,0.202222222222222
729,750.309741,751.16,0.058065,48.3,63.882908,1,437.227162,368.337948,454.568645,471.629321,417.935506,54.691396,49.030765,84.301423,61.729484,65.36768,0.2025
730,750.042155,751.333333,0.05696,48.333333,62.838909,1,437.616218,368.766154,454.909906,472.001987,418.323827,54.838789,49.269461,84.539283,62.016799,65.555199,0.202777777777778
731,750.410623,751.506667,0.057844,48.366667,63.348942,1,438.002845,369.198324,455.25401,472.384065,418.725975,55.004171,49.460479,84.759012,62.271343,65.748533,0.203055555555556
732,750.371528,751.68,0.063806,48.4,63.229748,1,438.372571,369.614067,455.592853,472.744244,419.120184,55.179885,49.614901,84.976511,62.491331,65.933793,0.203333333333333
733,751.628576,751.853333,0.056629,48.433333,63.518599,1,438.760045,370.044189,455.923588,473.12719,419.522281,55.380103,49.783301,85.208135,62.713545,66.136516,0.203611111111111
734,750.437361,752.026667,0.05696,48.466667,62.487103,1,439.139829,370.468745,456.264613,473.506191,419.906548,55.601218,49.924373,85.440442,62.92767,66.336317,0.203888888888889
735,749.583184,752.2,0.052985,48.5,63.911672,1,439.514775,370.89394,456.59994,473.880371,420.292111,55.795093,50.03722,85.668057,63.155456,66.514383,0.204166666666667
736,749.78402,752.373333,0.058727,48.533333,65.065648,1,439.881815,371.316671,456.9449,474.255423,420.674133,55.997943,50.172851,85.893445,63.4034,66.729172,0.204444444444444
737,750.504542,752.546667,0.055083,48.566667,65.19239,1,440.265284,371.734724,457.280877,474.63025,421.05965,56.210216,50.312757,86.119293,63.667463,66.921555,0.204722222222222
738,751.083154,752.72,0.061046,48.6,64.783482,1,440.654879,372.165378,457.611594,475.012736,421.446902,56.447646,50.43618,86.343136,63.927022,67.114825,0.205
739,751.732634,752.893333,0.057402,48.633333,64.490027,1,441.024728,372.582051,457.945593,475.377044,421.824461,56.663691,50.562074,86.576181,64.164372,67.302937,0.205277777777778
740,752.215871,753.066667,0.0542,48.666667,64.101219,1,441.398949,373.018411,458.285065,475.741348,422.213206,56.897469,50.684573,86.802292,64.383777,67.510299,0.205555555555556
741,752.209578,753.24,0.057954,48.7,63.85682,1,441.769651,373.441233,458.625847,476.101705,422.590721,57.099081,50.807514,87.048362,64.596669,67.695708,0.205833333333333
742,751.915584,753.413333,0.059279,48.733333,64.098332,1,442.142751,373.874659,458.962246,476.464246,422.982058,57.284717,50.927512,87.286829,64.811117,67.900366,0.206111111111111
743,751.725667,753.586667,0.056629,48.766667,64.645516,1,442.513647,374.305178,459.294481,476.822183,423.373591,57.454157,51.062612,87.507828,65.015469,68.099642,0.206388888888889
744,752.84573,753.76,0.057512,48.8,65.111695,1,442.881681,374.724377,459.633065,477.195219,423.75851,57.630099,51.182591,87.735565,65.185081,68.289508,0.206666666666667
745,752.875854,753.933333,0.057292,48.833333,64.251685,1,443.239841,375.1513,459.974274,477.548984,424.139014,57.769629,51.288128,87.957039,65.370817,68.481829,0.206944444444444
746,753.63149,754.106667,0.0595,48.866667,64.459295,1,443.626922,375.582402,460.333,477.921349,424.535093,57.942849,51.415981,88.197584,65.54803,68.688695,0.207222222222222
747,754.01194,754.28,0.060162,48.9,63.929197,1,443.984841,376.014142,460.6926,478.295677,424.933785,58.091568,51.538187,88.437473,65.723218,68.88548,0.2075
748,754.252999,754.453333,0.05685,48.933333,63.752354,1,444.348886,376.44696,461.047817,478.653359,425.326963,58.242972,51.654071,88.660114,65.885406,69.08875,0.207777777777778
749,754.458538,754.626667,0.056629,48.966667,63.70727,1,444.703058,376.866026,461.397337,479.006,425.715286,58.388302,51.767918,88.900932,66.036612,69.296267,0.208055555555556
750,755.529562,754.8,0.058837,49,63.694928,1,445.07037,377.302773,461.766784,479.371984,426.111275,58.539461,51.889871,89.138853,66.208867,69.481392,0.208333333333333
751,755.306655,754.973333,0.058948,49.033333,62.791272,1,445.413784,377.73086,462.116081,479.71804,426.499554,58.672418,52.000319,89.356159,66.377754,69.682405,0.208611111111111
752,755.944815,755.146667,0.058727,49.066667,63.167617,1,445.781953,378.159583,462.476763,480.071529,426.898353,58.811431,52.120226,89.588506,66.531405,69.884531,0.208888888888889
753,756.486321,755.32,0.06204,49.1,62.68099,1,446.152961,378.592041,462.866568,480.439454,427.308988,58.958744,52.23787,89.830291,66.720437,70.09538,0.209166666666667
754,756.78511,755.493333,0.054862,49.133333,62.267879,1,446.502484,379.023807,463.238633,480.798833,427.703131,59.10178,52.353703,90.072543,66.886394,70.296599,0.209444444444444
755,756.097114,755.666667,0.060494,49.166667,62.083773,1,446.864051,379.436514,463.60106,481.14879,428.083859,59.22505,52.47471,90.290587,67.08504,70.498931,0.209722222222222
756,757.425728,755.84,0.065462,49.2,62.906892,1,447.217063,379.859816,463.977281,481.499392,428.495084,59.373234,52.58602,90.521209,67.299578,70.704168,0.21
757,757.374421,756.013333,0.057844,49.233333,61.705236,1,447.582556,380.291278,464.361602,481.838166,428.88587,59.510408,52.709938,90.767106,67.521271,70.898881,0.210277777777778
758,756.789385,756.186667,0.05674,49.266667,61.85765,1,447.94081,380.725808,464.744169,482.184369,429.290685,59.656777,52.848491,91.008312,67.731983,71.102542,0.210555555555556
759,756.635488,756.36,0.061708,49.3,62.571099,1,448.302999,381.147036,465.128485,482.523776,429.696575,59.791914,52.97284,91.23697,67.955224,71.324549,0.210833333333333
760,757.682721,756.533333,0.061819,49.333333,62.883564,1,448.649405,381.559831,465.501413,482.860764,430.077201,59.916045,53.072178,91.463178,68.156513,71.505821,0.211111111111111
761,756.32276,756.706667,0.055635,49.366667,61.979714,1,449.005445,381.989189,465.886382,483.201459,430.48261,60.046229,53.198312,91.699279,68.352645,71.71663,0.211388888888889
762,757.172125,756.88,0.05674,49.4,63.501375,1,449.374622,382.409229,466.270035,483.554394,430.877023,60.197054,53.323987,91.944827,68.56086,71.926539,0.211666666666667
763,757.253808,757.053333,0.060383,49.433333,62.837522,1,449.717938,382.821722,466.64843,483.88259,431.269003,60.299619,53.433213,92.164358,68.733918,72.120556,0.211944444444444
764,757.861409,757.226667,0.059831,49.466667,62.925119,1,450.074393,383.254535,467.026166,484.21493,431.65811,60.439209,53.546485,92.389742,68.932269,72.320613,0.212222222222222
765,757.967636,757.4,0.060935,49.5,62.47728,1,450.429965,383.666532,467.411783,484.553381,432.057292,60.572058,53.669656,92.623003,69.116733,72.524694,0.2125
766,758.592215,757.573333,0.060604,49.533333,62.520617,1,450.782463,384.073638,467.790829,484.886129,432.441094,60.705124,53.768728,92.858978,69.299401,72.727876,0.212777777777778
767,757.407501,757.746667,0.057071,49.566667,62.034931,1,451.148099,384.489783,468.181697,485.220174,432.836069,60.844915,53.895486,93.087115,69.486765,72.920987,0.213055555555556
768,757.924425,757.92,0.059279,49.6,63.383727,1,451.498612,384.90369,468.561176,485.550046,433.217859,60.960915,54.000397,93.311229,69.655096,73.12506,0.213333333333333
769,759.211027,758.093333,0.0542,49.633333,63.059065,1,451.849119,385.307401,468.945251,485.882309,433.6038,61.087904,54.122411,93.533565,69.834615,73.324655,0.213611111111111
770,759.447634,758.266667,0.057954,49.666667,61.924255,1,452.207287,385.726781,469.329542,486.223521,433.987969,61.225431,54.234962,93.77883,70.019278,73.543938,0.213888888888889
771,759.337546,758.44,0.06215,49.7,61.806759,1,452.563916,386.13906,469.70989,486.548749,434.3719,61.361828,54.345706,94.008619,70.199907,73.732566,0.214166666666667
772,759.898371,758.613333,0.058837,49.733333,62.042074,1,452.919225,386.549102,470.085198,486.888393,434.764808,61.496424,54.456667,94.242473,70.382546,73.944238,0.214444444444444
773,760.375047,758.786667,0.057402,49.766667,61.603585,1,453.266204,386.977905,470.449775,487.227142,435.165377,61.631686,54.588101,94.485559,70.561152,74.149643,0.214722222222222
774,761.115268,758.96,0.055856,49.8,61.230054,1,453.594997,387.36999,470.787198,487.548595,435.530172,61.740699,54.687121,94.711143,70.729906,74.341623,0.215
775,761.911473,759.133333,0.055194,49.833333,60.568806,1,453.95248,387.787686,471.139288,487.882492,435.911403,61.890976,54.805486,94.943489,70.916338,74.547697,0.215277777777778
776,760.688506,759.306667,0.058727,49.866667,59.818525,1,454.29353,388.202924,471.464663,488.202156,436.280993,62.032722,54.92407,95.162597,71.087547,74.746164,0.215555555555556
777,761.597929,759.48,0.06226,49.9,61.1089,1,454.628443,388.600236,471.806896,488.539289,436.659341,62.163697,55.04647,95.398356,71.271285,74.945077,0.215833333333333
778,761.712803,759.653333,0.059279,49.933333,60.285224,1,454.988759,389.02006,472.149783,488.886674,437.040963,62.291526,55.169537,95.646726,71.487246,75.159428,0.216111111111111
779,761.5227,759.826667,0.057181,49.966667,60.237275,1,455.31512,389.418424,472.471647,489.216763,437.406779,62.439082,55.282472,95.881409,71.691789,75.35588,0.216388888888889
780,761.437112,760,0.058727,50,60.506021,1,455.668856,389.830019,472.806207,489.56803,437.770388,62.576765,55.396075,96.1024,71.914007,75.56956,0.216666666666667
781,759.634272,760.173333,0.054421,50.033333,60.68754,1,456.004409,390.219274,473.124563,489.904406,438.131351,62.69897,55.510796,96.335554,72.124585,75.757957,0.216944444444444
782,759.345651,760.346667,0.057623,50.066667,62.648396,1,456.35507,390.623083,473.476414,490.262828,438.511599,62.854129,55.634281,96.573453,72.367158,75.973204,0.217222222222222
783,759.033186,760.52,0.05696,50.1,63.162761,1,456.701129,391.023112,473.814468,490.608981,438.873192,62.992689,55.762482,96.812275,72.606817,76.183753,0.2175
784,759.994287,760.693333,0.0595,50.133333,63.727295,1,457.044993,391.423114,474.15646,490.945926,439.248149,63.126311,55.878755,97.049548,72.840655,76.384459,0.217777777777778
785,760.174868,760.866667,0.054862,50.166667,63.009875,1,457.384473,391.830157,474.497134,491.295732,439.600726,63.276516,56.000867,97.279648,73.074265,76.600156,0.218055555555556
786,761.040497,761.04,0.056187,50.2,63.050892,1,457.716941,392.228561,474.821822,491.622347,439.961842,63.404969,56.125895,97.512244,73.292433,76.819659,0.218333333333333
787,762.420127,761.213333,0.05939,50.233333,62.387429,1,458.055538,392.623184,475.158329,491.96313,440.343117,63.547091,56.238997,97.75184,73.517535,77.036703,0.218611111111111
788,761.9795,761.386667,0.057071,50.266667,61.157226,1,458.387343,393.024628,475.488263,492.292959,440.69763,63.679567,56.360412,98.002036,73.726524,77.249049,0.218888888888889
789,761.704919,761.56,0.055415,50.3,61.730826,1,458.725059,393.427148,475.829796,492.634548,441.067697,63.824591,56.485416,98.241458,73.941329,77.468782,0.219166666666667
790,760.578162,761.733333,0.055967,50.333333,62.167877,1,459.048097,393.826772,476.173294,492.958631,441.42986,63.958625,56.610188,98.467178,74.146511,77.685609,0.219444444444444
791,760.867313,761.906667,0.055746,50.366667,63.505659,1,459.389311,394.232993,476.504528,493.294471,441.797491,64.111256,56.750912,98.707101,74.356838,77.90311,0.219722222222222
792,761.913726,762.08,0.057954,50.4,63.46043,1,459.710155,394.62837,476.842324,493.623506,442.144504,64.275085,56.891625,98.935795,74.576785,78.123747,0.22
793,761.369543,762.253333,0.057071,50.433333,62.630471,1,460.047202,395.025265,477.187995,493.972587,442.509482,64.427253,57.031205,99.179822,74.811946,78.350428,0.220277777777778
794,760.418282,762.426667,0.058837,50.466667,63.386785,1,460.379648,395.4175,477.533879,494.312022,442.865242,64.562832,57.1719,99.416446,75.034577,78.569506,0.220555555555556
795,761.934449,762.6,0.058948,50.5,64.601347,1,460.707711,395.812358,477.881946,494.650979,443.223621,64.701766,57.313932,99.647466,75.265038,78.795972,0.220833333333333
796,763.211606,762.773333,0.057844,50.533333,63.342419,1,461.039057,396.211383,478.229568,494.972435,443.581332,64.851003,57.44427,99.886169,75.489458,79.013715,0.221111111111111
797,762.839393,762.946667,0.062592,50.566667,62.254538,1,461.383103,396.616781,478.584188,495.315452,443.946485,65.011436,57.595721,100.132105,75.742071,79.25675,0.221388888888889
798,763.396372,763.12,0.057733,50.6,62.80052,1,461.710502,397.012442,478.93267,495.648169,444.307024,65.154834,57.728063,100.371538,75.96761,79.476517,0.221666666666667
799,763.636354,763.293333,0.060383,50.633333,62.421807,1,462.028483,397.407636,479.278081,495.971462,444.661417,65.300691,57.847141,100.606042,76.187333,79.70345,0.221944444444444
800,763.224449,763.466667,0.064358,50.666667,62.347582,1,462.359164,397.803025,479.611444,496.29471,445.005499,65.438925,57.972728,100.847331,76.404372,79.916065,0.222222222222222
801,764.464333,763.64,0.055635,50.7,62.93965,1,462.685462,398.200814,479.947426,496.623366,445.369954,65.589027,58.117177,101.080987,76.627454,80.146366,0.2225
802,764.527891,763.813333,0.057623,50.733333,61.866559,1,463.004752,398.593944,480.281211,496.947612,445.714237,65.720978,58.237132,101.31174,76.846734,80.370631,0.222777777777778
803,763.872067,763.986667,0.060825,50.766667,61.943216,1,463.318345,398.978886,480.614549,497.268105,446.068154,65.861213,58.367188,101.548153,77.063554,80.590425,0.223055555555556
804,762.869809,764.16,0.055083,50.8,62.765339,1,463.643982,399.394684,480.943063,497.598141,446.419213,66.026979,58.493193,101.777605,77.267845,80.832833,0.223333333333333
805,763.693591,764.333333,0.052985,50.833333,63.989582,1,463.963923,399.781118,481.268285,497.899574,446.76347,66.165187,58.625929,102.019258,77.472139,81.061594,0.223611111111111
806,763.821137,764.506667,0.06226,50.866667,63.402372,1,464.276635,400.177452,481.593059,498.2075,447.106186,66.304959,58.758657,102.25936,77.684938,81.284318,0.223888888888889
807,764.218222,764.68,0.058175,50.9,63.494602,1,464.606865,400.563174,481.907101,498.521043,447.446702,66.449877,58.881271,102.493854,77.909599,81.509065,0.224166666666667
808,763.191778,764.853333,0.057292,50.933333,63.312349,1,464.925926,400.964969,482.234044,498.826692,447.80233,66.584935,59.012861,102.737622,78.127998,81.728894,0.224444444444444
809,762.903153,765.026667,0.056629,50.966667,64.580738,1,465.228123,401.343142,482.554849,499.122055,448.137791,66.720437,59.144667,102.980743,78.340359,81.946492,0.224722222222222
810,763.566949,765.2,0.058285,51,65.157466,1,465.557253,401.729009,482.867985,499.44481,448.482229,66.862206,59.26277,103.207201,78.561897,82.175515,0.225
811,765.05803,765.373333,0.058396,51.033333,64.780982,1,465.884192,402.112205,483.191394,499.743991,448.823373,67.012256,59.384459,103.447672,78.795972,82.41395,0.225277777777778
812,765.978484,765.546667,0.060715,51.066667,63.526985,1,466.201932,402.499785,483.516541,500.039824,449.171082,67.164541,59.522306,103.695844,79.020428,82.635826,0.225555555555556
813,766.196733,765.72,0.055635,51.1,62.786258,1,466.53478,402.889103,483.836643,500.33512,449.501915,67.308535,59.640614,103.934795,79.239742,82.865996,0.225833333333333
814,766.155022,765.893333,0.063254,51.133333,62.725734,1,466.84113,403.258116,484.167672,500.64772,449.835589,67.458123,59.762508,104.174904,79.449214,83.086099,0.226111111111111
815,764.298455,766.066667,0.055967,51.166667,62.929897,1,467.148355,403.644299,484.488405,500.94299,450.162465,67.601437,59.875417,104.397889,79.664061,83.297478,0.226388888888889
816,763.762321,766.24,0.054642,51.2,65.011275,1,467.47222,404.036407,484.845876,501.247673,450.501385,67.786618,60.009868,104.636476,79.894579,83.540216,0.226666666666667
817,764.418581,766.413333,0.057402,51.233333,65.848313,1,467.799588,404.420335,485.186048,501.554097,450.844681,67.967763,60.144087,104.873511,80.123985,83.77871,0.226944444444444
818,764.955018,766.586667,0.054531,51.266667,65.49925,1,468.122793,404.784405,485.51636,501.854151,451.176578,68.128078,60.270444,105.121414,80.343549,84.00042,0.227222222222222
819,766.79314,766.76,0.060494,51.3,65.246509,1,468.441836,405.163216,485.859342,502.15507,451.512413,68.305628,60.399711,105.350831,80.572519,84.238264,0.2275
820,767.680119,766.933333,0.057733,51.333333,63.635753,1,468.760658,405.538257,486.195744,502.450059,451.842547,68.447574,60.517079,105.587503,80.795452,84.4535,0.227777777777778
821,767.241682,767.106667,0.061046,51.366667,62.910073,1,469.084516,405.915477,486.549624,502.754022,452.186476,68.596233,60.650597,105.82556,81.032942,84.687112,0.228055555555556
822,765.664431,767.28,0.063144,51.4,63.506978,1,469.406181,406.287166,486.882488,503.050302,452.527991,68.768843,60.780742,106.07562,81.259695,84.918944,0.228333333333333
823,766.781865,767.453333,0.057402,51.433333,65.308319,1,469.727845,406.671609,487.22911,503.351172,452.872785,68.927344,60.91492,106.308768,81.489813,85.152804,0.228611111111111
824,767.360083,767.626667,0.065683,51.466667,64.437376,1,470.039872,407.032896,487.575928,503.638445,453.21407,69.071961,61.041013,106.550306,81.707403,85.367411,0.228888888888889
825,767.312045,767.8,0.055415,51.5,64.068179,1,470.352774,407.415749,487.910261,503.94214,453.560825,69.234707,61.17226,106.780575,81.937089,85.600175,0.229166666666667
826,767.29265,767.973333,0.058506,51.533333,64.320138,1,470.658666,407.786242,488.241511,504.223256,453.9159,69.397896,61.293182,107.019913,82.158276,85.837209,0.229444444444444
827,766.244082,768.146667,0.06226,51.566667,64.554959,1,470.944632,408.14658,488.561808,504.507209,454.247093,69.546532,61.417238,107.251145,82.357531,86.052971,0.229722222222222
828,766.155698,768.32,0.060604,51.6,65.858247,1,471.256651,408.516367,488.895855,504.784142,454.598215,69.717324,61.539942,107.492578,82.57224,86.274794,0.23
829,766.448816,768.493333,0.056629,51.633333,66.242563,1,471.555313,408.885029,489.234688,505.079248,454.948894,69.888784,61.673632,107.736983,82.795242,86.486323,0.230277777777778
830,767.024509,768.666667,0.051992,51.666667,66.24932,1,471.856818,409.260936,489.580489,505.373686,455.302416,70.077697,61.784661,107.981646,83.024523,86.715566,0.230555555555556
