Time [sec],Temperature [C],T Setpoint [C],heat flux [kW/m≤],HF setpoint [kW/m≤],duty cycle [-],"control mode [1=T, 0=HF]",TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,errors
941.001,701.387649,701.083961,40.203045,38.131951,45.79324,1,32.947483,40.518155,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
942.001,701.727483,700.993548,40.375681,38.116774,45.240862,1,32.953207,40.513153,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
943.001,702.036201,700.903226,40.163406,38.101613,44.776862,1,32.941989,40.499966,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,2293.702375,
944.001,701.441914,700.812903,40.157554,38.086452,44.320945,1,32.945423,40.505423,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
945.001,701.720811,700.722581,40.181459,38.07129,44.770947,1,32.953893,40.487006,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,2293.713579,
946.001,701.466156,700.632258,40.085728,38.056129,44.351509,1,32.949544,40.481322,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
947.001,701.093425,700.541935,40.069441,38.040968,44.459931,1,32.960761,40.47632,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
948.001,700.736511,700.451613,40.063313,38.025806,44.698838,1,32.945881,40.454947,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
949.001,700.108135,700.36129,39.905473,38.010645,44.937179,1,32.945652,40.442896,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,2293.703271,
950,699.695485,700.270968,40.089427,37.995484,45.469333,1,32.962822,40.46154,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,2293.727919,
951,699.894914,700.180645,39.9736,37.980323,45.809641,1,32.951375,40.443805,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
952,699.372459,700.090413,39.950909,37.965176,45.538888,1,32.954809,40.433573,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
953.001,698.816049,700.00009,40.055198,37.950015,45.993884,1,32.957099,40.438803,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,2293.723438,
954,699.224403,699.909768,39.820949,37.934854,46.507835,1,32.948399,40.406742,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
955,698.403059,699.819355,39.626837,37.919677,46.055929,1,32.947254,40.404013,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,2293.70103,
956,698.372387,699.729123,39.818575,37.904531,46.840402,1,32.952062,40.38605,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
957.001,698.754032,699.6388,39.683646,37.88937,46.852765,1,32.959846,40.368996,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,
958.001,698.368386,699.548477,39.696179,37.874209,46.438101,1,32.951375,40.343528,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
959.001,697.920984,699.458065,39.698332,37.859032,46.785671,1,32.943591,40.33807,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,
960.001,698.008105,699.367742,39.69905,37.843871,47.213207,1,32.954809,40.351486,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
961.001,697.721188,699.277419,39.773912,37.82871,47.111209,1,32.959159,40.33898,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
962.001,697.252288,699.187097,39.695737,37.813548,47.383782,1,32.958014,40.338752,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,2293.727023,
963.001,697.503177,699.096774,39.800688,37.798387,47.854315,1,32.958014,40.318059,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,2293.700134,
964.001,697.36962,699.006452,39.587363,37.783226,47.606096,1,32.960761,40.310555,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
965.001,697.372287,698.916129,39.715778,37.768065,47.734048,1,32.950688,40.313283,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,2293.70596,
966,697.292287,698.825806,39.829451,37.752903,47.724393,1,32.953893,40.3267,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,2293.717612,
967,696.911195,698.735484,39.644007,37.737742,47.794453,1,32.950231,40.305097,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
968.001,697.483844,698.645252,39.567157,37.722596,48.17357,1,32.95687,40.33284,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
969.001,697.189623,698.554929,39.544191,37.707435,47.588598,1,32.958243,40.334432,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
970.001,697.505844,698.464516,39.714563,37.692258,47.857572,1,32.972437,40.348303,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,2293.726575,
971,697.326953,698.374194,39.797541,37.677097,47.510562,1,32.948857,40.333295,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
972.001,697.496288,698.283871,39.835303,37.661935,47.649782,1,32.95687,40.335796,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
973.001,697.408731,698.193639,39.653779,37.646789,47.436212,1,32.961448,40.340344,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
974.001,697.508067,698.103226,39.61044,37.631613,47.472019,1,32.966256,40.349895,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
975.001,697.196067,698.012903,39.740787,37.616452,47.315676,1,32.957327,40.340571,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
976.001,696.443035,697.922581,39.676801,37.60129,47.571557,1,32.949544,40.337843,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
977.001,696.231299,697.832258,39.639425,37.586129,48.293037,1,32.954809,40.341708,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
978.001,696.183976,697.741935,39.860258,37.570968,48.495002,1,32.961677,40.341481,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
979.001,696.087332,697.651613,39.637161,37.555806,48.534732,1,32.956641,40.356034,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
980.001,695.496845,697.56129,39.849878,37.540645,48.622764,1,32.951375,40.366494,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
981,695.855395,697.470968,39.596252,37.525484,49.218709,1,32.958472,40.353533,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,2293.712234,
982.001,696.208193,697.380645,39.794946,37.510323,48.866944,1,32.95458,40.351486,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
983.001,696.26618,697.290413,39.718317,37.495176,48.496416,1,32.945652,40.359445,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
984.001,696.573013,697.2,39.576377,37.48,48.404017,1,32.946339,40.360582,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
985.001,696.853867,697.109677,39.592829,37.464839,48.047708,1,32.951833,40.365585,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,2293.710442,
986.001,696.768765,697.019355,39.700099,37.449677,47.696036,1,32.942447,40.366949,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
987.001,696.53102,696.929032,39.569862,37.434516,47.699864,1,32.951375,40.373771,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
988.001,697.07785,696.83871,39.613035,37.419355,47.860285,1,32.94817,40.373316,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
989.001,697.217844,696.748387,39.626616,37.404194,47.222528,1,32.946339,40.38696,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,2293.709545,
990.001,697.271843,696.658065,39.685413,37.389032,46.96751,1,32.941302,40.383549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,2293.696549,
991.001,696.568792,696.567742,39.557441,37.373871,46.788081,1,32.954809,40.392417,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,2293.702823,
992.001,696.471474,696.477419,39.782248,37.35871,47.378713,1,32.957327,40.391507,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
993,696.909862,696.387097,39.573948,37.343548,47.380826,1,32.955267,40.403559,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,2293.720301,
994,696.657668,696.296774,39.70043,37.328387,46.832761,1,32.953893,40.412881,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
995.001,696.024682,696.206542,39.623083,37.313241,46.965161,1,32.943591,40.402649,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,2293.703719,
996,696.360606,696.116219,39.690271,37.29808,47.497826,1,32.94611,40.41129,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
997,696.109105,696.025806,39.593657,37.282903,47.064739,1,32.936723,40.41129,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,
998.001,696.149984,695.935574,39.588247,37.267757,47.211887,1,32.94611,40.401057,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,2293.697893,
999.001,695.034144,695.845252,39.58118,37.252596,47.067387,1,32.957556,40.40083,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
1000.001,695.041696,695.754839,39.655932,37.237419,48.104369,1,32.942447,40.388096,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
1001.001,696.051786,695.664516,39.416163,37.222258,48.043814,1,32.9397,40.387187,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,2293.694756,
1002.001,695.983359,695.574194,39.589461,37.207097,46.947436,1,32.954351,40.393781,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
1003.001,695.488848,695.483871,39.527131,37.191935,46.898399,1,32.948399,40.38173,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1004.001,696.095553,695.393548,39.547393,37.176774,47.286065,1,32.954351,40.386277,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,2293.711786,
1005.001,695.960699,695.303226,39.370285,37.161613,46.564382,1,32.936723,40.381502,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
1006.001,695.908269,695.212903,39.496546,37.146452,46.566132,1,32.948857,40.384686,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,2293.707304,
1007,695.918266,695.122581,39.553024,37.13129,46.485643,1,32.940157,40.364675,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1008,695.408211,695.032258,39.486112,37.116129,46.338933,1,32.9397,40.359673,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1009.001,694.761829,694.942026,39.50157,37.100983,46.721195,1,32.938784,40.360127,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1010.001,694.668988,694.851703,39.480701,37.085822,47.26679,1,32.934663,40.351714,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,
1011.001,695.286037,694.76129,39.450337,37.070645,47.274279,1,32.939471,40.357853,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
1012.001,695.409766,694.670968,39.503668,37.055484,46.552387,1,32.943134,40.352169,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
1013.001,695.37378,694.580645,39.545847,37.040323,46.298218,1,32.948399,40.35467,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,2293.716716,
1014.001,695.070572,694.490323,39.582339,37.025161,46.19631,1,32.939013,40.343528,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
1015.001,695.199628,694.4,39.378179,37.01,46.366028,1,32.947254,40.35899,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
1016.001,695.071017,694.309677,39.37956,36.994839,46.103302,1,32.936952,40.354215,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
1017.001,694.947295,694.219355,39.579193,36.979677,46.093213,1,32.949315,40.353988,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,2293.718956,
1018.001,694.629675,694.129032,39.4579,36.964516,46.080225,1,32.94176,40.341481,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
1019.001,694.072666,694.03871,39.389332,36.949355,46.268377,1,32.939928,40.324199,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
1020.001,694.02714,693.948387,39.50687,36.934194,46.715195,1,32.938784,40.30396,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,2293.706408,
1021.001,694.073555,693.858065,39.315021,36.919032,46.66225,1,32.939928,40.312146,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
1022,693.71957,693.767742,39.318941,36.903871,46.512321,1,32.94176,40.292817,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
1023,694.412239,693.677419,39.3413,36.88871,46.766328,1,32.94382,40.294864,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,2293.719853,
1024.001,694.339837,693.587187,39.23508,36.873564,45.959337,1,32.93535,40.293954,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,2293.693412,
1025.001,694.422234,693.496865,39.197041,36.858402,45.895037,1,32.933518,40.308735,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,2293.708201,
1026.001,694.443777,693.406452,39.238944,36.843226,45.670595,1,32.940386,40.303278,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,2293.721197,
1027,694.332952,693.316129,39.24833,36.828065,45.499189,1,32.942676,40.284176,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,2293.72299,
1028,693.838154,693.225806,39.210954,36.812903,45.457676,1,32.934205,40.279855,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,2293.707753,
1029.001,693.624082,693.135574,39.319272,36.797757,45.811972,1,32.946797,40.284176,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
1030.001,693.086054,693.045252,39.198201,36.782596,45.900091,1,32.924132,40.288951,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
1031.001,693.943417,692.954839,39.194612,36.767419,46.327982,1,32.929397,40.289178,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
1032.001,694.096873,692.864516,39.211727,36.752258,45.346683,1,32.944736,40.294864,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,2293.731953,
1033.001,694.060674,692.774194,39.243803,36.737097,45.036193,1,32.942447,40.290543,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,2293.722093,
1034.001,693.446658,692.683871,39.605416,36.721935,44.907084,1,32.915432,40.278035,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,2293.69386,
1035.001,693.112477,692.593548,39.33451,36.706774,45.368836,1,32.948628,40.278718,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,2293.72523,
1036.001,693.533038,692.503226,39.210788,36.691613,45.572073,1,32.935579,40.269394,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,2293.720749,
1037.001,693.835267,692.412903,39.149673,36.676452,45.013151,1,32.934434,40.262572,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,2293.714027,
1038.001,693.718015,692.322581,39.019547,36.66129,44.547465,1,32.928024,40.269166,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
1039,693.914325,692.232258,39.177553,36.646129,44.491104,1,32.924819,40.241649,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
1040,693.939642,692.141935,39.018056,36.630968,44.114058,1,32.925505,40.247107,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,2293.704167,
1041.001,693.86236,692.051703,39.021866,36.615822,43.896834,1,32.923216,40.237328,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,2293.690723,
1042.001,693.963848,691.961381,39.0217,36.60066,43.77844,1,32.921613,40.229141,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,2293.698342,
1043.001,694.0207,691.870968,38.95926,36.585484,43.475599,1,32.925276,40.220954,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
1044.001,693.84948,691.780645,38.991556,36.570323,43.208065,1,32.928253,40.214586,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,2293.706856,
1045.001,692.97548,691.690323,38.857511,36.555161,43.166762,1,32.928253,40.202078,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,2293.700582,
1046.001,692.93507,691.6,38.940323,36.54,43.852255,1,32.924361,40.19571,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1047.001,692.287885,691.509677,38.81213,36.524839,43.72454,1,32.923674,40.189115,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,2293.69879,
1048.001,691.81326,691.419355,38.973393,36.509677,44.217682,1,32.933976,40.182065,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
1049.001,691.204613,691.329032,38.91686,36.494516,44.564408,1,32.949773,40.164098,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,2293.716267,
1050,691.574188,691.23871,38.771165,36.479355,45.070229,1,32.943363,40.153636,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,2293.715371,
1051,691.85122,691.148387,38.872804,36.464194,44.599462,1,32.931687,40.146813,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
1052,691.762204,691.058155,38.688353,36.449047,44.19834,1,32.925963,40.146585,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,2293.701479,
1053.001,692.150466,690.967832,38.80567,36.433886,44.152938,1,32.936037,40.13908,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,2293.718508,
1054.001,691.53845,690.87751,38.702817,36.418725,43.61687,1,32.931,40.123159,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,2293.704616,
1055,691.317813,690.787097,38.687525,36.403548,44.082242,1,32.932145,40.132029,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
1056.001,691.008849,690.696774,38.632206,36.388387,44.174473,1,32.930084,40.109513,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,2293.705512,
1057.001,690.845496,690.606542,38.595051,36.373241,44.36475,1,32.918637,40.103599,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,2293.695653,
1058.001,690.493948,690.516129,38.496615,36.358065,44.417366,1,32.933747,40.10974,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,2293.71313,
1059.001,690.422044,690.425806,38.616803,36.342903,44.667549,1,32.931229,40.094274,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,2293.709097,
1060.001,690.054991,690.335484,38.645125,36.327742,44.644834,1,32.917493,40.089497,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,2293.696101,
1061.001,689.85461,690.245161,38.442952,36.312581,44.924442,1,32.92894,40.085176,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,2293.715819,
1062.001,690.115351,690.154839,38.477844,36.297419,45.048123,1,32.931458,40.066298,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
1063.001,689.958683,690.064516,38.473869,36.282258,44.703987,1,32.928024,40.049011,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,2293.711338,
1064.001,689.396845,689.974194,38.458852,36.267097,44.769351,1,32.923674,40.055835,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1065.001,689.921181,689.883871,38.454049,36.251935,45.254825,1,32.917493,40.041278,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,2293.712682,
1066,689.859048,689.793548,38.573189,36.236774,44.650151,1,32.924132,40.026038,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
1067,689.861489,689.703226,38.421863,36.221613,44.614095,1,32.916119,40.031042,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,2293.699238,
1068.001,689.253733,689.612994,38.466913,36.206467,44.510191,1,32.921156,40.029905,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,2293.714923,
1069.001,688.930246,689.522671,38.496836,36.191305,45.028192,1,32.914516,40.023081,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,2293.714475,
1070.001,688.758305,689.432258,38.512239,36.176129,45.282681,1,32.909937,40.024446,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,2293.709993,
1071.001,688.415549,689.341935,38.341756,36.160968,45.394457,1,32.903069,40.01694,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,2293.695205,
1072.001,688.865019,689.251613,38.312937,36.145806,45.686326,1,32.917721,40.027858,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,2293.719404,
1073.001,688.963748,689.16129,38.341259,36.130645,45.177987,1,32.90948,40.005339,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,2293.701927,
1074.001,688.667567,689.070968,38.434285,36.115484,45.000144,1,32.908564,39.988279,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,2293.708649,
1075.001,689.038961,688.980645,38.342473,36.100323,45.217677,1,32.908106,40.000335,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,2293.71089,
